param_08,drama_id,param_07,param_02,command_id,command_type,param_06,param_03,param_01,param_05,param_04
0.5,1007402,0,"감정의 격양이 별로 좋지 않거든.\n그러니 달콤한 것에 의한 행복으로 감정을 억눌러\n확실히 컨트롤하는 게 중요해.",1007402141,11,0,6,117531,0,1
"",1007402,"","",1007402142,91,"","",0,"",""
"",1007402,"",0,1007402143,22,"","",0,"",""
"",1007402,0.2,mhp_sit_in,1007402144,3,0.2,0,117531,1,mhp_sit_idle
"",1007402,"",0,1007402145,93,"","",1,"",""
"",1007402,"","",1007402146,101,"","",1007402160,"",""
"",1007402,"",mhp_sit_idle,1007402147,3,0.2,1,117531,"",""
"",1007402,"",mhp_sit_talk_worry,1007402148,3,0.2,1,100211,"",""
"",1007402,"",vo_mhp_4112,1007402149,21,"",0,vo_mhp_1007402,"",0
0.5,1007402,0,"야, 양? 저, 딱히 수면 부족인\n건 아닌데요……",1007402150,11,0,5,100211,0,1
"",1007402,"","",1007402151,91,"","",0,"",""
"",1007402,"",mhp_sit_idle_sad,1007402152,3,0.2,1,100211,"",""
"",1007402,"",mhp_sit_talk_thinking,1007402153,3,0.2,1,117531,"",""
"",1007402,"",vo_mhp_4113,1007402154,21,"",0,vo_mhp_1007402,"",0
0.5,1007402,0,"딱히 양이든 말이든 뭐든 상관없어.\n자기 나름대로 마음을 안정시킬 방법을\n찾아.",1007402155,11,0,6,117531,0,1
"",1007402,"","",1007402156,91,"","",0,"",""
"",1007402,"",0,1007402157,22,"","",0,"",""
"",1007402,"",mhp_sit_idle,1007402158,3,0.2,1,117531,"",""
"",1007402,"",mhp_sit_out,1007402159,3,0.2,0,100211,"",""
"",1007402,"","",1007402160,91,"","",0,"",""
"",1007402,"",mhp_yui_pekori,1007402161,3,0.2,0,100211,"",""
"",1007402,"","",1007402162,91,"","",0,"",""
"",1007402,"",mhp_yui_walk_sad,1007402163,3,0.2,1,100211,"",""
"",1007402,"",1,1007402164,4,"","",100211,"",""
"",1007402,"",-1000,1007402165,2,"",-220,100211,0,5
"",1007402,"",0,1007402166,93,"","",4,"",""
"",1007402,"",mhp_sit_talk_worry,1007402167,3,0.2,1,117631,"",""
"",1007402,"",vo_mhp_4114,1007402168,21,"",0,vo_mhp_1007402,"",0
0.5,1007402,0,"……선생님, 혹시 즐기고 있지 않아?\n무슨 말을 하는 건지도 잘 모르겠고.",1007402169,11,0,6,117631,0,1
"",1007402,"","",1007402170,91,"","",0,"",""
"",1007402,"",mhp_sit_idle,1007402171,3,0.2,1,117631,"",""
"",1007402,"",mhp_sit_talk_joy1,1007402172,3,0.2,1,117531,"",""
"",1007402,"",vo_mhp_4115,1007402173,21,"",0,vo_mhp_1007402,"",0
0.5,1007402,0,"후후, 우리 길드 애들은\n그런 새콤달콤한 일은\n기대할 수 없는걸.",1007402174,11,"",6,117531,0,1
"",1007402,"","",1007402175,91,"","",0,"",""
"",1007402,"",mhp_sit_talk_thinking,1007402176,3,0.2,1,117531,"",""
"",1007402,"",vo_mhp_4116,1007402177,21,"",0,vo_mhp_1007402,"",0
0.5,1007402,0,"남의 사랑이란 건 정말로 재밌네♪",1007402178,11,"",5,117531,0,1
"",1007402,"","",1007402179,91,"","",0,"",""
"",1007402,"",0.5,1007402180,22,"","",0,"",""
"",1007402,"","",1007402181,91,"","",0,"",""
mhp_idle_normal,1007403,0,100211,1007403001,1,1.7,100,1,-240,-1000
mhp_sit_idle,1007403,1,117531,1007403002,1,1.7,100,1,-220,185
mhp_sit_idle,1007403,1,117631,1007403003,1,1.7,100,1,-200,365
"",1007403,"",1,1007403004,31,1,-240,1,0.85,-154
"",1007403,"",113,1007403005,31,0,0,13,1,0
"",1007403,"",115,1007403006,31,0,0,15,1,0
"",1007403,"",130,1007403007,31,0,0,30,1,0
NoItem,1007403,0,11,1007403008,5,1.7,110,1,-220,-200
NoItem,1007403,0,12,1007403009,5,1.7,105,1,-220,-200
NoItem,1007403,1,21,1007403010,5,1.7,110,1,-220,185
NoItem,1007403,1,22,1007403011,5,1.7,105,1,-220,185
"",1007403,0,1,1007403012,6,0,1,11,0,1
"",1007403,0,1,1007403013,6,0,1,12,0,1
"",1007403,0,1,1007403014,6,0,1,21,0,1
"",1007403,0,1,1007403015,6,0,1,22,0,1
NoItem,1007403,0,31,1007403016,5,1.7,110,1,-220,-1000
"",1007403,"","",1007403017,91,"","",0,"",""
"",1007403,"",mhp_sit_talk_normal,1007403018,3,0.2,1,117531,"",""
"",1007403,"",vo_mhp_4201,1007403019,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"유이, 어서 와~",1007403020,11,0,8,117531,0,0
"",1007403,"","",1007403021,91,"","",0,"",""
"",1007403,"",mhp_sit_idle,1007403022,3,0.2,1,117531,"",""
"",1007403,"",mhp_yui_walk_sad3,1007403023,3,0.2,1,100211,0,""
"",1007403,"",-200,1007403024,2,"",-220,100211,0,4
"",1007403,"",NoItem,1007403025,3,0.2,1,31,"",""
"",1007403,"",-200,1007403026,2,"",-220,31,0,4
"",1007403,"","",1007403027,91,"","",0,"",""
"",1007403,0.2,mhp_yui_sit_in_sad2,1007403028,3,0.2,0,100211,1,mhp_yui_sit_idle_sad3
"",1007403,"",0,1007403029,93,"","",1,"",""
"",1007403,"",mhp_yui_sit_talk_sad2,1007403030,3,0.2,1,100211,"",""
"",1007403,"",vo_mhp_4202,1007403031,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"하아…… 몇 번이나 진찰받았는데\n여전히 가슴은 답답하고 얼굴도 달아오르고\n머리가 멍해져요……",1007403032,11,0,5,100211,0,1
"",1007403,"","",1007403033,91,"","",0,"",""
"",1007403,"",mhp_yui_sit_idle_sad4,1007403034,3,0.2,1,100211,"",""
"",1007403,"",mhp_sit_talk_normal,1007403035,3,0.2,1,117531,"",""
"",1007403,"",vo_mhp_4203,1007403036,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"저기, 유이, 증상이 나타나는 건\n어떤 때야?",1007403037,11,0,6,117531,0,1
"",1007403,"","",1007403038,91,"","",0,"",""
"",1007403,"",mhp_sit_idle,1007403039,3,0.2,1,117531,"",""
"",1007403,"",mhp_yui_sit_talk_sad2,1007403040,3,0.2,1,100211,"",""
"",1007403,"",mhp_yui_sit_talk_sad2,1007403041,3,0,1,31,"",""
"",1007403,"",vo_mhp_4204,1007403042,21,"",0,vo_mhp_1007403,"",0
1.5,1007403,0,"어, 어디 보자, 그건……\n아, 아아아!",1007403043,11,0,4,100211,0,1
"",1007403,"",1,1007403044,93,"","",4,"",""
"",1007403,"",mhp_yui_hot,1007403045,3,0.2,1,100211,"",""
"",1007403,"",mhp_yui_hot,1007403046,3,0.2,1,31,"",""
"",1007403,"","",1007403047,91,"","",1007403043,"",""
"",1007403,"",0,1007403048,93,"","",1,"",""
"",1007403,"",mhp_sit_talk_normal,1007403049,3,0.2,1,117531,"",""
"",1007403,"",vo_mhp_4205,1007403050,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"맞혀볼까?\n네가 강하게 의식하는 누군가를\n생각할 때, 맞지?",1007403051,11,0,5,117531,0,1
"",1007403,"","",1007403052,91,"","",0,"",""
"",1007403,"",mhp_sit_idle,1007403053,3,0.2,1,117531,"",""
"",1007403,"",mhp_yui_sit_talk_wish2,1007403054,3,0.2,1,100211,"",""
"",1007403,"",NoItem,1007403055,3,0.2,1,31,"",""
"",1007403,"",vo_mhp_4206,1007403056,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"그, 그럼 이건……",1007403057,11,0,6,100211,0,1
"",1007403,"","",1007403058,91,"","",0,"",""
"",1007403,"",mhp_yui_sit_idle_sad4,1007403059,3,0.2,1,100211,"",""
"",1007403,"",mhp_sit_talk_wish,1007403060,3,0.2,1,117531,"",""
"",1007403,"",vo_mhp_4207,1007403061,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"많은 사람이 고민하는 난치병, 사랑의 병이야!",1007403062,11,0,6,117531,0,1
"",1007403,"","",1007403063,91,"","",0,"",""
"",1007403,"",mhp_sit_idle,1007403064,3,0.2,1,117531,"",""
"",1007403,"",mhp_yui_sit_talk_surprise2,1007403065,3,0.2,1,100211,"",""
"",1007403,"",vo_mhp_4208,1007403066,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"저, 저는 의사 선생님한테\n그런 부끄러운 걸……!\n죄, 죄송합니다!",1007403067,11,0,6,100211,0,1
"",1007403,"","",1007403068,91,"","",0,"",""
"",1007403,"",mhp_yui_sit_idle_verysad,1007403069,3,0.2,1,100211,"",""
"",1007403,"",mhp_sit_talk_joy1,1007403070,3,0.2,1,117531,"",""
"",1007403,"",vo_mhp_4209,1007403071,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"신경 안 써도 돼\n사랑에 번민하는 건 젊음의 특권이야♪",1007403072,11,0,6,117531,0,1
"",1007403,"","",1007403073,91,"","",0,"",""
"",1007403,"",mhp_sit_idle_joy1,1007403074,3,0.2,1,117531,"",""
"",1007403,"",mhp_yui_sit_talk_wish2,1007403075,3,0.2,1,100211,"",""
"",1007403,"",vo_mhp_4210,1007403076,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"저, 저기, 미츠키 씨……\n아니, 미츠키 선생님!\n이럴 때는\n어떻게 하면 좋을까요?",1007403077,11,0,5,100211,0,1
"",1007403,"","",1007403078,91,"","",0,"",""
"",1007403,"",mhp_yui_sit_idle_sad3,1007403079,3,0.2,1,100211,"",""
"",1007403,"",mhp_sit_talk_surprise2,1007403080,3,0.2,1,117531,"",""
"",1007403,"",vo_mhp_4211,1007403081,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"……어?",1007403082,11,0,8,117531,0,1
"",1007403,"","",1007403083,91,"","",0,"",""
"",1007403,"",mhp_sit_talk_surprise2,1007403084,3,0.2,1,117531,"",""
"",1007403,"",mhp_yui_sit_talk_worry2,1007403085,3,0.2,1,100211,"",""
"",1007403,"",vo_mhp_4212,1007403086,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"미츠키 선생님처럼 멋진 어른이라면\n멋진 사랑을 많이 경험했겠죠?",1007403087,11,0,6,100211,0,1
"",1007403,"","",1007403088,91,"","",0,"",""
"",1007403,"",mhp_yui_sit_idle_sad3,1007403089,3,0.2,1,100211,"",""
"",1007403,"",mhp_sit_talk_bitter,1007403090,3,0.2,1,117531,"",""
"",1007403,"",vo_mhp_4213,1007403091,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"그, 그렇지도…… 않, 아?",1007403092,11,0,6,117531,0,1
"",1007403,"","",1007403093,91,"","",0,"",""
"",1007403,"",mhp_sit_idle_bitter,1007403094,3,0.2,1,117531,"",""
"",1007403,"",mhp_yui_sit_talk_kirakira,1007403095,3,0.2,1,100211,"",""
"",1007403,"",vo_mhp_4214,1007403096,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"부디 저한테\n사랑의 진찰을 부탁드려요!",1007403097,11,0,6,100211,0,1
"",1007403,"","",1007403098,91,"","",0,"",""
"",1007403,"",mhp_yui_sit_idle_kirakira,1007403099,3,0.2,1,100211,"",""
"",1007403,"",mhp_mitsuki_sit_shake,1007403100,3,0.2,1,117531,"",""
"",1007403,"",vo_mhp_4215,1007403101,21,"",0,vo_mhp_1007403,"",0
0.5,1007403,0,"어, 어어어……!",1007403102,11,0,7,117531,0,1
"",1007403,"","",1007403103,91,"","",0,"",""
"",1007403,"",mhp_sit_idle_sad3,1007403104,3,0.2,1,117531,"",""
"",1007403,"",1,1007403105,32,"","",113,1,""
"",1007403,"",193,1007403106,33,"",-100,113,1,0
"",1007403,"",193,1007403107,33,"",-100,115,1,0
"",1007403,"",0,1007403108,93,"","",0.8,"",""
"",1007403,"",vo_mhp_4216,1007403109,21,"",0,vo_mhp_1007403,"",0
"",1007403,"",10001,1007403110,13,"","",117531,"",""
0.5,1007403,0,"(인과응보라는 걸까\n남의 사랑을 재밌어한 벌이네\n그나저나 어떻게 된 걸까……)",1007403111,11,0,5,117531,0,1
"",1007403,"","",1007403112,91,"","",0,"",""
"",1007403,"",0.5,1007403113,22,"","",0,"",""
"",1007403,"",0,1007403114,93,"","",0.2,"",""
"",1007403,"",1,1007403115,32,"","",115,1,""
"",1007403,"",0,1007403116,93,"","",1,"",""
"",1007403,"",1,1007403117,32,"","",130,"",""
"",1007403,"",0,1007403118,93,"","",4,"",""
"",1007403,"",0,1007403119,32,"","",130,"",""
mhp_idle_normal,1007404,0,111011,1007404001,1,1.7,100,1,-240,-1000
mhp_sit_idle,1007404,1,117531,1007404002,1,1.7,100,1,-220,185
mhp_sit_idle,1007404,1,117631,1007404003,1,1.7,100,1,-200,365
"",1007404,"",1,1007404004,31,1,-240,1,0.85,-154
NoItem,1007404,0,11,1007404005,5,1.7,110,1,-220,-200
NoItem,1007404,0,12,1007404006,5,1.7,105,1,-220,-200
NoItem,1007404,1,21,1007404007,5,1.7,110,1,-220,185
NoItem,1007404,1,22,1007404008,5,1.7,105,1,-220,185
"",1007404,0,1,1007404009,6,0,1,11,0,1
"",1007404,0,1,1007404010,6,0,1,12,0,1
"",1007404,0,1,1007404011,6,0,1,21,0,1
"",1007404,0,1,1007404012,6,0,1,22,0,1
"",1007404,"","",1007404013,91,"","",0,"",""
"",1007404,"",mhp_sit_talk_normal,1007404014,3,0.2,1,117531,"",""
"",1007404,"",vo_mhp_1001,1007404015,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"다음 분 들어오세요~",1007404016,11,0,8,117531,0,0
"",1007404,"","",1007404017,91,"","",0,"",""
"",1007404,"",mhp_sit_idle,1007404018,3,0.2,1,117531,"",""
"",1007404,"",mhp_walk,1007404019,3,0.2,1,111011,"",""
"",1007404,"",-200,1007404020,2,"",-220,111011,0,4
"",1007404,"","",1007404021,91,"","",0,"",""
"",1007404,0.2,mhp_sit_in_2,1007404022,3,0.2,0,111011,1,mhp_sit_idle_2
"",1007404,"",0,1007404023,93,"","",1,"",""
"",1007404,"",mhp_sit_talk_normal,1007404024,3,0.2,1,111011,"",""
"",1007404,"",vo_mhp_1002,1007404025,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"아아, 실례하지.\n몇 주 만인데 잘 지냈나, 미츠키 선생.",1007404026,11,0,4,111011,0,1
"",1007404,"",0,1007404027,91,"","",0,"",""
"",1007404,"",mhp_sit_idle_2,1007404028,3,0.2,1,111011,"",""
"",1007404,"",mhp_sit_talk_surprise2,1007404029,3,0.2,1,117531,"",""
"",1007404,"",vo_mhp_1003,1007404030,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"유니!?\n무슨 일이야,\n은둔형 외톨이인 네가\n이렇게 랜드솔에서 멀리 떨어진 마을에서……",1007404031,11,0,6,117531,0,1
"",1007404,"",1,1007404032,93,"","",2,"",""
"",1007404,"",mhp_sit_talk_worry,1007404033,3,0.2,1,117531,"",""
"",1007404,"",0,1007404034,91,"","",1007404031,"",""
"",1007404,"",mhp_sit_idle_sad,1007404035,3,0.2,1,117531,"",""
"",1007404,"",mhp_sit_talk_normal,1007404036,3,0.2,1,111011,"",""
"",1007404,"",vo_mhp_1004,1007404037,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"겸사겸사 인사하러 온 거네.\n현지 조사로 방문한 행선지에서\n척안의 명의가 있다는 이야기를 들었거든.\n미츠키 선생이 틀림없을 거라고 내다봤지.",1007404038,11,0,5,111011,0,1
"",1007404,"",0,1007404039,91,"","",0,"",""
"",1007404,"",mhp_sit_idle_2,1007404040,3,0.2,1,111011,"",""
"",1007404,"",mhp_sit_talk_joy1,1007404041,3,0.2,1,117531,"",""
"",1007404,"",vo_mhp_1005,1007404042,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"후후, 여전히 총명한 아이네.\n그런 점은 집안 내력인 걸까.\n아아, 그러고 보니 괴팍한 할아범……\n크흠, 유니크한 할아버님이랑 사람들은 잘 계셔?",1007404043,11,0,5,117531,0,1
"",1007404,"",1,1007404044,93,"","",10,"",""
"",1007404,"",mhp_sit_talk_thinking,1007404045,3,0.2,1,117531,"",""
"",1007404,"",0,1007404046,91,"","",1007404043,"",""
"",1007404,"",mhp_sit_idle_thinking,1007404047,3,0.2,1,117531,"",""
"",1007404,"",mhp_sit_talk_normal,1007404048,3,0.2,1,111011,"",""
"",1007404,"",vo_mhp_1006,1007404049,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"글쎄.\n알다시피 나도 지금은 도시에서 생활하지.\n마을 사람들과는 한동안 만나지 못했다만,\n뭐, 그쪽은 백 년은 안 죽겠지.",1007404050,11,0,5,111011,0,1
"",1007404,"",0,1007404051,91,"","",0,"",""
"",1007404,"",mhp_sit_idle_2,1007404052,3,0.2,1,111011,0,""
"",1007404,"",mhp_sit_talk_thinking,1007404053,3,0.2,1,117531,0,""
"",1007404,"",vo_mhp_1007,1007404054,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"그렇네, 건장한 사람들이니까……\n하아, 그립다. 그 사람들한테는 옛날에\n자주 연구로 트집을 잡혔지.",1007404055,11,0,5,117531,0,1
"",1007404,"",0,1007404056,91,"","",0,"",""
"",1007404,"",mhp_sit_idle,1007404057,3,0.2,1,117531,"",""
"",1007404,"",mhp_sit_talk_worry,1007404058,3,0.2,1,111011,"",""
"",1007404,"",vo_mhp_1008,1007404059,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"그 당시는 가족이 실례했네.\n그들은 도시의 지식인…… 특히 이과 계통 사람을\n원수처럼 적시하거든.",1007404060,11,0,5,111011,0,1
"",1007404,"",0,1007404061,91,"","",0,"",""
"",1007404,"",mhp_sit_talk_sad2,1007404062,3,0.2,1,111011,"",""
"",1007404,"",vo_mhp_1009,1007404063,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"이것 참, 한탄스러운 노인들.\n학문에 귀천은 없다……\n우리는 모두 똑같이 배움의 신도다,\n문과 계통이니 이과 계통이니 다투는 것의 어리석음이여.",1007404064,11,0,4,111011,0,1
"",1007404,"",0,1007404065,91,"","",0,"",""
"",1007404,"",mhp_sit_idle_2,1007404066,3,0.2,1,111011,"",""
"",1007404,"",mhp_sit_talk_worry,1007404067,3,0.2,1,117531,"",""
"",1007404,"",vo_mhp_1010,1007404068,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"그렇네, 응, 그런데 유니.\n좀 복잡하게 얽힌 문제를 묻겠는데\n고향에서 보낸 학비는 충분한 걸까.",1007404069,11,0,6,117531,0,1
"",1007404,"",0,1007404070,91,"","",0,"",""
"",1007404,0.2,mhp_sit_out,1007404071,3,0.2,0,117531,1,mhp_idle_normal
"",1007404,"","",1007404072,93,"","",1,"",""
"",1007404,"",mhp_walk,1007404073,3,0.2,1,117531,0,""
"",1007404,"",-40,1007404074,2,"",-220,117531,0,2
"",1007404,"",-40,1007404075,2,"",-220,21,0,2
"",1007404,"",-40,1007404076,2,"",-220,22,0,2
"",1007404,"",0,1007404077,93,"","",2,"",""
"",1007404,0,mhp_mitsuki_approach_in,1007404078,3,0.2,0,117531,1,mhp_mitsuki_approach_loop
"",1007404,"",vo_mhp_1011,1007404079,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"랜드솔에서 혼자 생활하는 건\n이래저래 돈이 들지?\n오지랖 부리는 것 같지만 나,\n딱 알맞은 임상 실험 아르바이트를 소개할 수 있어.",1007404080,11,0,6,117531,0,1
"",1007404,"",0,1007404081,91,"","",0,"",""
"",1007404,"",mhp_mitsuki_ecstatic_idle,1007404082,3,0.2,1,117531,"",""
"",1007404,"",mhp_sit_talk_anger,1007404083,3,0.2,1,111011,"",""
"",1007404,"",vo_mhp_1012,1007404084,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"단적으로 말해보게, 인체 실험이겠지.",1007404085,11,0,7,111011,0,1
"",1007404,"",0,1007404086,91,"","",0,"",""
"",1007404,"",mhp_sit_idle_anger,1007404087,3,0.2,1,111011,"",""
"",1007404,"",mhp_talk_thinking,1007404088,3,0.2,1,117531,"",""
"",1007404,"",vo_mhp_1013,1007404089,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"날카롭네.",1007404090,11,0,8,117531,0,1
"",1007404,"",0,1007404091,91,"","",0,"",""
"",1007404,"",mhp_idle_thinking,1007404092,3,0.2,1,117531,"",""
"",1007404,"",mhp_sit_talk_sad2,1007404093,3,0.2,1,111011,"",""
"",1007404,"",vo_mhp_1014,1007404094,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"흥미로운 제안이긴 하지만…… 거절하지.\n자네가 그 목소리로 꺼낸 제안에\n지금껏 육신이 성했던 기억이 없네.",1007404095,11,0,5,111011,0,1
"",1007404,"",0,1007404096,91,"","",0,"",""
"",1007404,"",mhp_sit_idle_2,1007404097,3,0.2,1,111011,"",""
"",1007404,"",mhp_talk_anger2,1007404098,3,0.2,1,117531,"",""
"",1007404,"",vo_mhp_1015,1007404099,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"뭐~? 시시해~!\n미지의 체험보다 몸의 안전을 선택하다니\n배움의 포기라고? 현자의 실추라고?\n아~아, 유니 박사도 이 정도인가……",1007404100,11,0,5,117531,0,1
"",1007404,"",1,1007404101,93,"","",9,"",""
"",1007404,"",mhp_talk_thinking,1007404102,3,0.2,1,117531,"",""
"",1007404,"",0,1007404103,91,"","",1007404100,"",""
"",1007404,"",mhp_idle_thinking,1007404104,3,0.2,1,117531,"",""
"",1007404,"",mhp_sit_talk_anger2,1007404105,3,0.2,1,111011,"",""
"",1007404,"",vo_mhp_1016,1007404106,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"윽…… 뭐라고, 이 꼬맹이가!\n네놈, 그렇다는 건 이과로군? 불쾌하다, 이런 곳에 다시는 올 쏘냐!\n비켜라, 이과가 옮는다! 퉤, 퉤!",1007404107,11,0,5,111011,0,1
"",1007404,"","",1007404108,91,"","",0,"",""
"",1007404,0.2,mhp_surprise,1007404109,3,0.2,0,117531,1,mhp_idle_surprise1
"",1007404,"",mhp_yuni_sit_out_angry,1007404110,3,0.2,0,111011,"",""
"",1007404,"","",1007404111,93,"","",0.5,"",""
"",1007404,0,14,1007404112,12,0,1,111011,"",""
"",1007404,"","",1007404113,93,"","",0.5,"",""
"",1007404,"","",1007404114,91,"","",0,"",""
"",1007404,"",mhp_run_angry,1007404115,3,0.2,1,111011,"",""
"",1007404,"",1,1007404116,4,"","",111011,"",""
"",1007404,"",-1000,1007404117,2,"",-220,111011,0,2.5
"",1007404,"",0,1007404118,93,"","",2,"",""
"",1007404,"","",1007404119,91,"","",0,"",""
"",1007404,"",mhp_talk_sad,1007404120,3,0.2,1,117531,"",""
"",1007404,"",vo_mhp_1017,1007404121,21,"",0,vo_mhp_1007404,"",0
0.5,1007404,0,"저 아이……\n점점 양부모를 닮아가네……",1007404122,11,0,7,117531,0,1
"",1007404,"","",1007404123,91,"","",0,"",""
"",1007404,"",0,1007404124,22,"","",0,"",""
"",1007404,"","",1007404125,91,"","",0,"",""
mhp_idle_normal,1007405,0,111011,1007405001,1,1.7,100,1,-240,-1000
mhp_sit_idle,1007405,1,117531,1007405002,1,1.7,100,1,-220,185
mhp_sit_idle,1007405,1,117631,1007405003,1,1.7,100,1,-200,365
"",1007405,"",1,1007405004,31,1,-240,1,0.85,-154
NoItem,1007405,0,11,1007405005,5,1.7,110,1,-220,-200
NoItem,1007405,0,12,1007405006,5,1.7,105,1,-220,-200
NoItem,1007405,1,21,1007405007,5,1.7,110,1,-220,185
NoItem,1007405,1,22,1007405008,5,1.7,105,1,-220,185
"",1007405,0,1,1007405009,6,0,1,11,0,1
"",1007405,0,1,1007405010,6,0,1,12,0,1
"",1007405,0,1,1007405011,6,0,1,21,0,1
"",1007405,0,1,1007405012,6,0,1,22,0,1
NoItem,1007405,0,31,1007405013,5,1.7,110,1,-220,-1000
"",1007405,"","",1007405014,91,"","",0,"",""
"",1007405,"",mhp_sit_talk_normal,1007405015,3,0.2,1,117531,"",""
"",1007405,"",vo_mhp_1101,1007405016,21,"",0,vo_mhp_1007405,"",0
0.5,1007405,0,"유니, 어서 와~",1007405017,11,0,8,117531,0,0
"",1007405,"","",1007405018,91,"","",0,"",""
"",1007405,"",mhp_sit_idle,1007405019,3,0.2,1,117531,"",""
"",1007405,"",mhp_walk,1007405020,3,0.2,1,111011,"",""
"",1007405,"",-200,1007405021,2,"",-220,111011,0,4
"",1007405,"",NoItem,1007405022,3,0.2,1,31,"",""
"",1007405,"",-200,1007405023,2,"",-220,31,0,4
"",1007405,"","",1007405024,91,"","",0,"",""
"",1007405,0.2,mhp_sit_in_2,1007405025,3,0.2,0,111011,1,mhp_sit_idle_2
"",1007405,"",0,1007405026,93,"","",1,"",""
"",1007405,"",mhp_sit_talk_joy2,1007405027,3,0.2,1,111011,"",""
"",1007405,"",vo_mhp_1102,1007405028,21,"",0,vo_mhp_1007405,"",0
0.5,1007405,0,"에헤헤, 유니네.\n미츠키, 잘 지냈나?",1007405029,11,0,5,111011,0,1
"",1007405,"","",1007405030,91,"","",0,"",""
"",1007405,"",mhp_sit_idle_joy2,1007405031,3,0.2,1,111011,"",""
"",1007405,"",mhp_sit_talk_normal,1007405032,3,0.2,1,117531,"",""
"",1007405,"",vo_mhp_1103,1007405033,21,"",0,vo_mhp_1007405,"",0
0.5,1007405,0,"어머.\n요전번에 삐져서 돌아간 일은\n깨끗하게 없었던 일로 치는 거구나.\n오케이, 알았어.",1007405034,11,0,6,117531,0,1
"",1007405,"","",1007405035,91,"","",0,"",""
"",1007405,"",mhp_sit_talk_wish,1007405036,3,0.2,1,117531,"",""
"",1007405,"",vo_mhp_1104,1007405037,21,"",0,vo_mhp_1007405,"",0
0.5,1007405,0,"그래서?\n유니는 오늘도\n나랑 잡담을 하러 온 걸까?",1007405038,11,0,7,117531,0,1
"",1007405,"","",1007405039,91,"","",0,"",""
"",1007405,"",mhp_sit_idle,1007405040,3,0.2,1,117531,"",""
"",1007405,"",mhp_sit_talk_sad,1007405041,3,0.2,1,111011,"",""
"",1007405,"",vo_mhp_1105,1007405042,21,"",0,vo_mhp_1007405,"",0
0.5,1007405,0,"아니.\n오늘은 환자로서 온 거다.\n의약에 조예가 깊은 자네의 도움을 얻고 싶네.",1007405043,11,0,5,111011,0,1
"",1007405,"","",1007405044,91,"","",0,"",""
"",1007405,"",mhp_sit_idle_sad,1007405045,3,0.2,1,111011,"",""
"",1007405,"",mhp_sit_talk_thinking,1007405046,3,0.2,1,117531,"",""
"",1007405,"",vo_mhp_1106,1007405047,21,"",0,vo_mhp_1007405,"",0
