disp_reward_type_5,wave,disp_reward_id_2,disp_reward_id_5,reward_group_id_1,disp_reward_type_3,reward_odds_1,133ae72776c1c4cd12b082b8639e3f2f28a83732a0a34dd6b48cba31ae4a72a8,reward_lot_count_3,25883e4cac70f8c06182ea12eb674ce0eed0207d7a300bf2cc1e0d813d082056,c0c238a4cfb210ca84a2e883ee5f513a5631cad87c578069f75b8c8fbfb9909e,id,d4c4917d4d658fca5eb0527dc76fb09e3384f838b7ea8ee017278630b5af8da8,disp_reward_id_4,disp_reward_type_4,1c57440f7d5abc59917e9da34dea7879aef1f3a9546c6b78547b53676cce9b52,9ce4e67aa3de2d3fcfc6de4459413e9b8b00511c9fb55ccbd57ef0a8bad00bde,disp_reward_id_1,enemy_id_4,drop_gold_1,enemy_id_5,a3f3bd899d16a0f099bb153841746dd7f6eb2b770f54147af82d79076f5309c8,wave_group_id,reward_group_id_2,disp_reward_type_2,970a3757e67c6bdf42684c32801794863ed8ed91761112c35e791e15a69cd5db,reward_odds_4,2eff5f8505757145abf5df64183afa1089fd30bf111942c5f1530506bdcd2fd3,25c93d62e94f367abc747a31b4bf1c2c34a0e5303ccba71a5894a9da3b082264,reward_odds_2,enemy_id_2,reward_group_id_4,difficulty,enemy_id_1,reward_lot_count_4,ac5b36c2980b6e16ea0f1bef07befe6b97ad463a12feee4b2a8a4bcbea383576,reward_group_id_3,disp_reward_id_3,disp_reward_type_1,reward_odds_3,enemy_id_3
0,1,0,0,61001005,0,30,55001,1,0,0,600000126,0,0,0,0,1,0,0,652,0,0,600110551,61001004,0,55001,0,1,0,18,620300052,0,1,620090152,0,0,61001007,0,0,36,620110052
0,1,0,0,61001005,0,30,56001,1,0,0,600000127,0,0,0,0,1,0,0,659,0,0,600110561,61001004,0,56001,0,1,0,18,620300053,0,1,620090153,0,0,61001007,0,0,36,620110053
0,1,0,0,61001005,0,30,57001,1,0,0,600000128,0,0,0,0,1,0,0,662,0,0,600110571,61001004,0,57001,0,1,0,18,620300054,0,1,620090154,0,0,61001007,0,0,36,620110054
0,1,0,0,61001005,0,30,58001,1,0,0,600000129,0,0,0,0,1,0,0,667,0,0,600110581,61001004,0,58001,0,1,0,18,620300055,0,1,620090155,0,0,61001007,0,0,36,620110055
0,1,0,0,61001005,0,30,59001,1,0,0,600000130,0,0,0,0,1,0,0,679,0,0,600110591,61001004,0,59001,0,1,0,18,620300056,0,1,620090156,0,0,61001007,0,0,36,620110056
0,1,0,0,61001005,0,30,60001,1,0,0,600000131,0,0,0,0,1,0,0,683,0,0,600110601,61001004,0,60001,0,1,0,18,620300057,0,1,620090157,0,0,61001007,0,0,36,620110057
0,1,0,0,61001005,0,30,61001,1,0,0,600000132,0,0,0,0,1,0,0,692,0,0,600110611,61001004,0,61001,0,1,0,18,620300058,0,1,620090158,0,0,61001007,0,0,36,620110058
0,1,0,0,61001005,0,30,62001,1,0,0,600000133,0,0,0,0,1,0,0,698,0,0,600110621,61001004,0,62001,0,1,0,18,620300059,0,1,620090159,0,0,61001007,0,0,36,620110059
0,1,0,0,61001005,0,30,63001,1,0,0,600000134,0,0,0,0,1,0,0,703,0,0,600110631,61001004,0,63001,0,1,0,18,620300060,0,1,620090160,0,0,61001007,0,0,36,620110060
0,1,0,0,61001005,0,30,64001,1,0,0,600000135,0,0,0,0,1,0,0,713,0,0,600110641,61001004,0,64001,0,1,0,18,620300061,0,1,620090161,0,0,61001007,0,0,36,620110061
0,1,0,0,61001005,0,30,65001,1,0,0,600000136,0,0,0,0,1,0,0,722,0,0,600110651,61001004,0,65001,0,1,0,18,620300062,0,1,620090162,0,0,61001007,0,0,36,620110062
0,1,0,0,61001005,0,30,66001,1,0,0,600000137,0,0,0,0,1,0,0,733,0,0,600110661,61001004,0,66001,0,1,0,18,620300063,0,1,620090163,0,0,61001007,0,0,36,620110063
0,1,0,0,61001005,0,30,67001,1,0,0,600000138,0,0,0,0,1,0,0,741,0,0,600110671,61001004,0,67001,0,1,0,18,620300064,0,1,620090164,0,0,61001007,0,0,36,620110064
0,1,0,0,61001005,0,30,68001,1,0,0,600000139,0,0,0,0,1,0,0,750,0,0,600110681,61001004,0,68001,0,1,0,18,620300065,0,1,620090165,0,0,61001007,0,0,36,620110065
0,1,0,0,61001005,0,30,69001,1,0,0,600000140,0,0,0,0,1,0,0,762,0,0,600110691,61001004,0,69001,0,1,0,18,620300066,0,1,620090166,0,0,61001007,0,0,36,620110066
0,1,0,0,61001005,0,30,70001,1,0,0,600000141,0,0,0,0,1,0,0,774,0,0,600110701,61001004,0,70001,0,1,0,18,620300067,0,1,620090167,0,0,61001007,0,0,36,620110067
0,1,0,0,61001005,0,30,71001,1,0,0,600000142,0,0,0,0,1,0,0,783,0,0,600110711,61001004,0,71001,0,1,0,18,620300068,0,1,620090168,0,0,61001007,0,0,36,620110068
0,1,0,0,61001005,0,30,1001,1,0,0,600000143,0,0,0,0,1,0,0,258,0,0,600110011,61001004,0,1001,0,1,0,18,620060001,0,1,620370001,0,0,61001007,0,0,36,620440001
0,1,0,0,61001005,0,30,2001,1,0,0,600000144,0,0,0,0,1,0,0,258,0,0,600110021,61001004,0,2001,0,1,0,18,620060001,0,1,620370001,0,0,61001007,0,0,36,620440001
0,1,0,0,61001005,0,30,3001,1,0,0,600000145,0,0,0,0,1,0,0,258,0,0,600110031,61001004,0,3001,0,1,0,18,620060001,0,1,620370001,0,0,61001007,0,0,36,620440001
0,1,0,0,61001005,0,30,4001,1,0,0,600000146,0,0,0,0,1,0,0,258,0,0,600110041,61001004,0,4001,0,1,0,18,620060001,0,1,620370001,0,0,61001007,0,0,36,620440001
0,1,0,0,61001005,0,30,5001,1,0,0,600000147,0,0,0,0,1,0,0,268,0,0,600110051,61001004,0,5001,0,1,0,18,620060002,0,1,620370002,0,0,61001007,0,0,36,620440002
0,1,0,0,61001005,0,30,6001,1,0,0,600000148,0,0,0,0,1,0,0,273,0,0,600110061,61001004,0,6001,0,1,0,18,620060003,0,1,620370003,0,0,61001007,0,0,36,620440003
0,1,0,0,61001005,0,30,7001,1,0,0,600000149,0,0,0,0,1,0,0,281,0,0,600110071,61001004,0,7001,0,1,0,18,620060004,0,1,620370004,0,0,61001007,0,0,36,620440004
0,1,0,0,61001005,0,30,8001,1,0,0,600000150,0,0,0,0,1,0,0,288,0,0,600110081,61001004,0,8001,0,1,0,18,620060005,0,1,620370005,0,0,61001007,0,0,36,620440005
0,1,0,0,61001005,0,30,9001,1,0,0,600000151,0,0,0,0,1,0,0,298,0,0,600110091,61001004,0,9001,0,1,0,18,620060006,0,1,620370006,0,0,61001007,0,0,36,620440006
0,1,0,0,61001005,0,30,10001,1,0,0,600000152,0,0,0,0,1,0,0,309,0,0,600110101,61001004,0,10001,0,1,0,18,620060007,0,1,620370007,0,0,61001007,0,0,36,620440007
0,1,0,0,61001005,0,30,11001,1,0,0,600000153,0,0,0,0,1,0,0,313,0,0,600110111,61001004,0,11001,0,1,0,18,620060008,0,1,620370008,0,0,61001007,0,0,36,620440008
0,1,0,0,61001005,0,30,12001,1,0,0,600000154,0,0,0,0,1,0,0,321,0,0,600110121,61001004,0,12001,0,1,0,18,620060009,0,1,620370009,0,0,61001007,0,0,36,620440009
0,1,0,0,61001005,0,30,13001,1,0,0,600000155,0,0,0,0,1,0,0,326,0,0,600110131,61001004,0,13001,0,1,0,18,620060010,0,1,620370010,0,0,61001007,0,0,36,620440010
0,1,0,0,61001005,0,30,14001,1,0,0,600000156,0,0,0,0,1,0,0,336,0,0,600110141,61001004,0,14001,0,1,0,18,620060011,0,1,620370011,0,0,61001007,0,0,36,620440011
0,1,0,0,61001005,0,30,15001,1,0,0,600000157,0,0,0,0,1,0,0,341,0,0,600110151,61001004,0,15001,0,1,0,18,620060012,0,1,620370012,0,0,61001007,0,0,36,620440012
0,1,0,0,61001005,0,30,16001,1,0,0,600000158,0,0,0,0,1,0,0,351,0,0,600110161,61001004,0,16001,0,1,0,18,620060013,0,1,620370013,0,0,61001007,0,0,36,620440013
0,1,0,0,61001005,0,30,17001,1,0,0,600000159,0,0,0,0,1,0,0,356,0,0,600110171,61001004,0,17001,0,1,0,18,620060014,0,1,620370014,0,0,61001007,0,0,36,620440014
0,1,0,0,61001005,0,30,18001,1,0,0,600000160,0,0,0,0,1,0,0,366,0,0,600110181,61001004,0,18001,0,1,0,18,620060015,0,1,620370015,0,0,61001007,0,0,36,620440015
0,1,0,0,61001005,0,30,19001,1,0,0,600000161,0,0,0,0,1,0,0,371,0,0,600110191,61001004,0,19001,0,1,0,18,620060016,0,1,620370016,0,0,61001007,0,0,36,620440016
0,1,0,0,61001005,0,30,20001,1,0,0,600000162,0,0,0,0,1,0,0,375,0,0,600110201,61001004,0,20001,0,1,0,18,620060017,0,1,620370017,0,0,61001007,0,0,36,620440017
0,1,0,0,61001005,0,30,21001,1,0,0,600000163,0,0,0,0,1,0,0,381,0,0,600110211,61001004,0,21001,0,1,0,18,620060018,0,1,620370018,0,0,61001007,0,0,36,620440018
0,1,0,0,61001005,0,30,22001,1,0,0,600000164,0,0,0,0,1,0,0,386,0,0,600110221,61001004,0,22001,0,1,0,18,620060019,0,1,620370019,0,0,61001007,0,0,36,620440019
0,1,0,0,61001005,0,30,23001,1,0,0,600000165,0,0,0,0,1,0,0,390,0,0,600110231,61001004,0,23001,0,1,0,18,620060020,0,1,620370020,0,0,61001007,0,0,36,620440020
0,1,0,0,61001005,0,30,24001,1,0,0,600000166,0,0,0,0,1,0,0,396,0,0,600110241,61001004,0,24001,0,1,0,18,620060021,0,1,620370021,0,0,61001007,0,0,36,620440021
0,1,0,0,61001005,0,30,25001,1,0,0,600000167,0,0,0,0,1,0,0,401,0,0,600110251,61001004,0,25001,0,1,0,18,620060022,0,1,620370022,0,0,61001007,0,0,36,620440022
0,1,0,0,61001005,0,30,26001,1,0,0,600000168,0,0,0,0,1,0,0,405,0,0,600110261,61001004,0,26001,0,1,0,18,620060023,0,1,620370023,0,0,61001007,0,0,36,620440023
0,1,0,0,61001005,0,30,27001,1,0,0,600000169,0,0,0,0,1,0,0,411,0,0,600110271,61001004,0,27001,0,1,0,18,620060024,0,1,620370024,0,0,61001007,0,0,36,620440024
0,1,0,0,61001005,0,30,28001,1,0,0,600000170,0,0,0,0,1,0,0,417,0,0,600110281,61001004,0,28001,0,1,0,18,620060025,0,1,620370025,0,0,61001007,0,0,36,620440025
0,1,0,0,61001005,0,30,29001,1,0,0,600000171,0,0,0,0,1,0,0,422,0,0,600110291,61001004,0,29001,0,1,0,18,620060026,0,1,620370026,0,0,61001007,0,0,36,620440026
0,1,0,0,61001005,0,30,30001,1,0,0,600000172,0,0,0,0,1,0,0,427,0,0,600110301,61001004,0,30001,0,1,0,18,620060027,0,1,620370027,0,0,61001007,0,0,36,620440027
0,1,0,0,61001005,0,30,31001,1,0,0,600000173,0,0,0,0,1,0,0,433,0,0,600110311,61001004,0,31001,0,1,0,18,620060028,0,1,620370028,0,0,61001007,0,0,36,620440028
0,1,0,0,61001005,0,30,32001,1,0,0,600000174,0,0,0,0,1,0,0,442,0,0,600110321,61001004,0,32001,0,1,0,18,620060029,0,1,620370029,0,0,61001007,0,0,36,620440029
0,1,0,0,61001005,0,30,33001,1,0,0,600000175,0,0,0,0,1,0,0,455,0,0,600110331,61001004,0,33001,0,1,0,18,620060030,0,1,620370030,0,0,61001007,0,0,36,620440030
0,1,0,0,61001005,0,30,34001,1,0,0,600000176,0,0,0,0,1,0,0,460,0,0,600110341,61001004,0,34001,0,1,0,18,620060031,0,1,620370031,0,0,61001007,0,0,36,620440031
0,1,0,0,61001005,0,30,35001,1,0,0,600000177,0,0,0,0,1,0,0,464,0,0,600110351,61001004,0,35001,0,1,0,18,620060032,0,1,620370032,0,0,61001007,0,0,36,620440032
0,1,0,0,61001005,0,30,36001,1,0,0,600000178,0,0,0,0,1,0,0,476,0,0,600110361,61001004,0,36001,0,1,0,18,620060033,0,1,620370033,0,0,61001007,0,0,36,620440033
0,1,0,0,61001005,0,30,37001,1,0,0,600000179,0,0,0,0,1,0,0,482,0,0,600110371,61001004,0,37001,0,1,0,18,620060034,0,1,620370034,0,0,61001007,0,0,36,620440034
0,1,0,0,61001005,0,30,38001,1,0,0,600000180,0,0,0,0,1,0,0,492,0,0,600110381,61001004,0,38001,0,1,0,18,620060035,0,1,620370035,0,0,61001007,0,0,36,620440035
0,1,0,0,61001005,0,30,39001,1,0,0,600000181,0,0,0,0,1,0,0,500,0,0,600110391,61001004,0,39001,0,1,0,18,620060036,0,1,620370036,0,0,61001007,0,0,36,620440036
0,1,0,0,61001005,0,30,40001,1,0,0,600000182,0,0,0,0,1,0,0,514,0,0,600110401,61001004,0,40001,0,1,0,18,620060037,0,1,620370037,0,0,61001007,0,0,36,620440037
0,1,0,0,61001005,0,30,41001,1,0,0,600000183,0,0,0,0,1,0,0,518,0,0,600110411,61001004,0,41001,0,1,0,18,620060038,0,1,620370038,0,0,61001007,0,0,36,620440038
0,1,0,0,61001005,0,30,42001,1,0,0,600000184,0,0,0,0,1,0,0,523,0,0,600110421,61001004,0,42001,0,1,0,18,620060039,0,1,620370039,0,0,61001007,0,0,36,620440039
0,1,0,0,61001005,0,30,43001,1,0,0,600000185,0,0,0,0,1,0,0,538,0,0,600110431,61001004,0,43001,0,1,0,18,620060040,0,1,620370040,0,0,61001007,0,0,36,620440040
0,1,0,0,61001005,0,30,44001,1,0,0,600000186,0,0,0,0,1,0,0,551,0,0,600110441,61001004,0,44001,0,1,0,18,620060041,0,1,620370041,0,0,61001007,0,0,36,620440041
0,1,0,0,61001005,0,30,45001,1,0,0,600000187,0,0,0,0,1,0,0,565,0,0,600110451,61001004,0,45001,0,1,0,18,620060042,0,1,620370042,0,0,61001007,0,0,36,620440042
0,1,0,0,61001005,0,30,46001,1,0,0,600000188,0,0,0,0,1,0,0,574,0,0,600110461,61001004,0,46001,0,1,0,18,620060043,0,1,620370043,0,0,61001007,0,0,36,620440043
0,1,0,0,61001005,0,30,47001,1,0,0,600000189,0,0,0,0,1,0,0,577,0,0,600110471,61001004,0,47001,0,1,0,18,620060044,0,1,620370044,0,0,61001007,0,0,36,620440044
0,1,0,0,61001005,0,30,48001,1,0,0,600000190,0,0,0,0,1,0,0,587,0,0,600110481,61001004,0,48001,0,1,0,18,620060045,0,1,620370045,0,0,61001007,0,0,36,620440045
0,1,0,0,61001005,0,30,49001,1,0,0,600000191,0,0,0,0,1,0,0,598,0,0,600110491,61001004,0,49001,0,1,0,18,620060046,0,1,620370046,0,0,61001007,0,0,36,620440046
0,1,0,0,61001005,0,30,50001,1,0,0,600000192,0,0,0,0,1,0,0,614,0,0,600110501,61001004,0,50001,0,1,0,18,620060047,0,1,620370047,0,0,61001007,0,0,36,620440047
0,1,0,0,61001005,0,30,51001,1,0,0,600000193,0,0,0,0,1,0,0,621,0,0,600110511,61001004,0,51001,0,1,0,18,620060048,0,1,620370048,0,0,61001007,0,0,36,620440048
0,1,0,0,61001005,0,30,52001,1,0,0,600000194,0,0,0,0,1,0,0,629,0,0,600110521,61001004,0,52001,0,1,0,18,620060049,0,1,620370049,0,0,61001007,0,0,36,620440049
0,1,0,0,61001005,0,30,53001,1,0,0,600000195,0,0,0,0,1,0,0,640,0,0,600110531,61001004,0,53001,0,1,0,18,620060050,0,1,620370050,0,0,61001007,0,0,36,620440050
0,1,0,0,61001005,0,30,54001,1,0,0,600000196,0,0,0,0,1,0,0,647,0,0,600110541,61001004,0,54001,0,1,0,18,620060051,0,1,620370051,0,0,61001007,0,0,36,620440051
0,1,0,0,61001005,0,30,55001,1,0,0,600000197,0,0,0,0,1,0,0,652,0,0,600110551,61001004,0,55001,0,1,0,18,620060052,0,1,620370052,0,0,61001007,0,0,36,620440052
0,1,0,0,61001005,0,30,56001,1,0,0,600000198,0,0,0,0,1,0,0,659,0,0,600110561,61001004,0,56001,0,1,0,18,620060053,0,1,620370053,0,0,61001007,0,0,36,620440053
0,1,0,0,61001005,0,30,57001,1,0,0,600000199,0,0,0,0,1,0,0,662,0,0,600110571,61001004,0,57001,0,1,0,18,620060054,0,1,620370054,0,0,61001007,0,0,36,620440054
0,1,0,0,61001005,0,30,58001,1,0,0,600000200,0,0,0,0,1,0,0,667,0,0,600110581,61001004,0,58001,0,1,0,18,620060055,0,1,620370055,0,0,61001007,0,0,36,620440055
0,1,0,0,61001005,0,30,59001,1,0,0,600000201,0,0,0,0,1,0,0,679,0,0,600110591,61001004,0,59001,0,1,0,18,620060056,0,1,620370056,0,0,61001007,0,0,36,620440056
0,1,0,0,61001005,0,30,60001,1,0,0,600000202,0,0,0,0,1,0,0,683,0,0,600110601,61001004,0,60001,0,1,0,18,620060057,0,1,620370057,0,0,61001007,0,0,36,620440057
0,1,0,0,61001005,0,30,61001,1,0,0,600000203,0,0,0,0,1,0,0,692,0,0,600110611,61001004,0,61001,0,1,0,18,620060058,0,1,620370058,0,0,61001007,0,0,36,620440058
0,1,0,0,61001005,0,30,62001,1,0,0,600000204,0,0,0,0,1,0,0,698,0,0,600110621,61001004,0,62001,0,1,0,18,620060059,0,1,620370059,0,0,61001007,0,0,36,620440059
0,1,0,0,61001005,0,30,63001,1,0,0,600000205,0,0,0,0,1,0,0,703,0,0,600110631,61001004,0,63001,0,1,0,18,620060060,0,1,620370060,0,0,61001007,0,0,36,620440060
0,1,0,0,61001005,0,30,64001,1,0,0,600000206,0,0,0,0,1,0,0,713,0,0,600110641,61001004,0,64001,0,1,0,18,620060061,0,1,620370061,0,0,61001007,0,0,36,620440061
0,1,0,0,61001005,0,30,65001,1,0,0,600000207,0,0,0,0,1,0,0,722,0,0,600110651,61001004,0,65001,0,1,0,18,620060062,0,1,620370062,0,0,61001007,0,0,36,620440062
0,1,0,0,61001005,0,30,66001,1,0,0,600000208,0,0,0,0,1,0,0,733,0,0,600110661,61001004,0,66001,0,1,0,18,620060063,0,1,620370063,0,0,61001007,0,0,36,620440063
0,1,0,0,61001005,0,30,67001,1,0,0,600000209,0,0,0,0,1,0,0,741,0,0,600110671,61001004,0,67001,0,1,0,18,620060064,0,1,620370064,0,0,61001007,0,0,36,620440064
0,1,0,0,61001005,0,30,68001,1,0,0,600000210,0,0,0,0,1,0,0,750,0,0,600110681,61001004,0,68001,0,1,0,18,620060065,0,1,620370065,0,0,61001007,0,0,36,620440065
0,1,0,0,61001005,0,30,69001,1,0,0,600000211,0,0,0,0,1,0,0,762,0,0,600110691,61001004,0,69001,0,1,0,18,620060066,0,1,620370066,0,0,61001007,0,0,36,620440066
0,1,0,0,61001005,0,30,70001,1,0,0,600000212,0,0,0,0,1,0,0,774,0,0,600110701,61001004,0,70001,0,1,0,18,620060067,0,1,620370067,0,0,61001007,0,0,36,620440067
0,1,0,0,61001005,0,30,71001,1,0,0,600000213,0,0,0,0,1,0,0,783,0,0,600110711,61001004,0,71001,0,1,0,18,620060068,0,1,620370068,0,0,61001007,0,0,36,620440068
0,1,0,0,61001005,0,30,1001,1,0,0,600000214,0,0,0,0,1,0,0,258,0,0,600110011,61001004,0,1001,0,1,0,18,620320001,0,1,620380001,0,0,61001007,0,0,36,620340001
0,1,0,0,61001005,0,30,2001,1,0,0,600000215,0,0,0,0,1,0,0,258,0,0,600110021,61001004,0,2001,0,1,0,18,620320001,0,1,620380001,0,0,61001007,0,0,36,620340001
0,1,0,0,61001005,0,30,3001,1,0,0,600000216,0,0,0,0,1,0,0,258,0,0,600110031,61001004,0,3001,0,1,0,18,620320001,0,1,620380001,0,0,61001007,0,0,36,620340001
0,1,0,0,61001005,0,30,4001,1,0,0,600000217,0,0,0,0,1,0,0,258,0,0,600110041,61001004,0,4001,0,1,0,18,620320001,0,1,620380001,0,0,61001007,0,0,36,620340001
0,1,0,0,61001005,0,30,5001,1,0,0,600000218,0,0,0,0,1,0,0,268,0,0,600110051,61001004,0,5001,0,1,0,18,620320002,0,1,620380001,0,0,61001007,0,0,36,620340002
0,1,0,0,61001005,0,30,6001,1,0,0,600000219,0,0,0,0,1,0,0,273,0,0,600110061,61001004,0,6001,0,1,0,18,620320003,0,1,620380002,0,0,61001007,0,0,36,620340003
0,1,0,0,61001005,0,30,7001,1,0,0,600000220,0,0,0,0,1,0,0,281,0,0,600110071,61001004,0,7001,0,1,0,18,620320004,0,1,620380003,0,0,61001007,0,0,36,620340004
0,1,0,0,61001005,0,30,8001,1,0,0,600000221,0,0,0,0,1,0,0,288,0,0,600110081,61001004,0,8001,0,1,0,18,620320005,0,1,620380004,0,0,61001007,0,0,36,620340005
0,1,0,0,61001005,0,30,9001,1,0,0,600000222,0,0,0,0,1,0,0,298,0,0,600110091,61001004,0,9001,0,1,0,18,620320006,0,1,620380005,0,0,61001007,0,0,36,620340006
0,1,0,0,61001005,0,30,10001,1,0,0,600000223,0,0,0,0,1,0,0,309,0,0,600110101,61001004,0,10001,0,1,0,18,620320007,0,1,620380006,0,0,61001007,0,0,36,620340007
0,1,0,0,61001005,0,30,11001,1,0,0,600000224,0,0,0,0,1,0,0,313,0,0,600110111,61001004,0,11001,0,1,0,18,620320008,0,1,620380007,0,0,61001007,0,0,36,620340008
0,1,0,0,61001005,0,30,12001,1,0,0,600000225,0,0,0,0,1,0,0,321,0,0,600110121,61001004,0,12001,0,1,0,18,620320009,0,1,620380008,0,0,61001007,0,0,36,620340009
0,1,0,0,61001005,0,30,13001,1,0,0,600000226,0,0,0,0,1,0,0,326,0,0,600110131,61001004,0,13001,0,1,0,18,620320010,0,1,620380009,0,0,61001007,0,0,36,620340010
0,1,0,0,61001005,0,30,14001,1,0,0,600000227,0,0,0,0,1,0,0,336,0,0,600110141,61001004,0,14001,0,1,0,18,620320011,0,1,620380010,0,0,61001007,0,0,36,620340011
0,1,0,0,61001005,0,30,15001,1,0,0,600000228,0,0,0,0,1,0,0,341,0,0,600110151,61001004,0,15001,0,1,0,18,620320012,0,1,620380011,0,0,61001007,0,0,36,620340012
0,1,0,0,61001005,0,30,16001,1,0,0,600000229,0,0,0,0,1,0,0,351,0,0,600110161,61001004,0,16001,0,1,0,18,620320013,0,1,620380012,0,0,61001007,0,0,36,620340013
0,1,0,0,61001005,0,30,17001,1,0,0,600000230,0,0,0,0,1,0,0,356,0,0,600110171,61001004,0,17001,0,1,0,18,620320014,0,1,620380013,0,0,61001007,0,0,36,620340014
0,1,0,0,61001005,0,30,18001,1,0,0,600000231,0,0,0,0,1,0,0,366,0,0,600110181,61001004,0,18001,0,1,0,18,620320015,0,1,620380014,0,0,61001007,0,0,36,620340015
0,1,0,0,61001005,0,30,19001,1,0,0,600000232,0,0,0,0,1,0,0,371,0,0,600110191,61001004,0,19001,0,1,0,18,620320016,0,1,620380015,0,0,61001007,0,0,36,620340016
0,1,0,0,61001005,0,30,20001,1,0,0,600000233,0,0,0,0,1,0,0,375,0,0,600110201,61001004,0,20001,0,1,0,18,620320017,0,1,620380016,0,0,61001007,0,0,36,620340017
0,1,0,0,61001005,0,30,21001,1,0,0,600000234,0,0,0,0,1,0,0,381,0,0,600110211,61001004,0,21001,0,1,0,18,620320018,0,1,620380017,0,0,61001007,0,0,36,620340018
0,1,0,0,61001005,0,30,22001,1,0,0,600000235,0,0,0,0,1,0,0,386,0,0,600110221,61001004,0,22001,0,1,0,18,620320019,0,1,620380018,0,0,61001007,0,0,36,620340019
0,1,0,0,61001005,0,30,23001,1,0,0,600000236,0,0,0,0,1,0,0,390,0,0,600110231,61001004,0,23001,0,1,0,18,620320020,0,1,620380019,0,0,61001007,0,0,36,620340020
0,1,0,0,61001005,0,30,24001,1,0,0,600000237,0,0,0,0,1,0,0,396,0,0,600110241,61001004,0,24001,0,1,0,18,620320021,0,1,620380020,0,0,61001007,0,0,36,620340021
0,1,0,0,61001005,0,30,25001,1,0,0,600000238,0,0,0,0,1,0,0,401,0,0,600110251,61001004,0,25001,0,1,0,18,620320022,0,1,620380021,0,0,61001007,0,0,36,620340022
0,1,0,0,61001005,0,30,26001,1,0,0,600000239,0,0,0,0,1,0,0,405,0,0,600110261,61001004,0,26001,0,1,0,18,620320023,0,1,620380022,0,0,61001007,0,0,36,620340023
0,1,0,0,61001005,0,30,27001,1,0,0,600000240,0,0,0,0,1,0,0,411,0,0,600110271,61001004,0,27001,0,1,0,18,620320024,0,1,620380023,0,0,61001007,0,0,36,620340024
0,1,0,0,61001005,0,30,28001,1,0,0,600000241,0,0,0,0,1,0,0,417,0,0,600110281,61001004,0,28001,0,1,0,18,620320025,0,1,620380024,0,0,61001007,0,0,36,620340025
0,1,0,0,61001005,0,30,29001,1,0,0,600000242,0,0,0,0,1,0,0,422,0,0,600110291,61001004,0,29001,0,1,0,18,620320026,0,1,620380025,0,0,61001007,0,0,36,620340026
0,1,0,0,61001005,0,30,30001,1,0,0,600000243,0,0,0,0,1,0,0,427,0,0,600110301,61001004,0,30001,0,1,0,18,620320027,0,1,620380026,0,0,61001007,0,0,36,620340027
0,1,0,0,61001005,0,30,31001,1,0,0,600000244,0,0,0,0,1,0,0,433,0,0,600110311,61001004,0,31001,0,1,0,18,620320028,0,1,620380027,0,0,61001007,0,0,36,620340028
0,1,0,0,61001005,0,30,32001,1,0,0,600000245,0,0,0,0,1,0,0,442,0,0,600110321,61001004,0,32001,0,1,0,18,620320029,0,1,620380028,0,0,61001007,0,0,36,620340029
0,1,0,0,61001005,0,30,33001,1,0,0,600000246,0,0,0,0,1,0,0,455,0,0,600110331,61001004,0,33001,0,1,0,18,620320030,0,1,620380029,0,0,61001007,0,0,36,620340030
0,1,0,0,61001005,0,30,34001,1,0,0,600000247,0,0,0,0,1,0,0,460,0,0,600110341,61001004,0,34001,0,1,0,18,620320031,0,1,620380030,0,0,61001007,0,0,36,620340031
0,1,0,0,61001005,0,30,35001,1,0,0,600000248,0,0,0,0,1,0,0,464,0,0,600110351,61001004,0,35001,0,1,0,18,620320032,0,1,620380031,0,0,61001007,0,0,36,620340032
0,1,0,0,61001005,0,30,36001,1,0,0,600000249,0,0,0,0,1,0,0,476,0,0,600110361,61001004,0,36001,0,1,0,18,620320033,0,1,620380032,0,0,61001007,0,0,36,620340033
0,1,0,0,61001005,0,30,37001,1,0,0,600000250,0,0,0,0,1,0,0,482,0,0,600110371,61001004,0,37001,0,1,0,18,620320034,0,1,620380033,0,0,61001007,0,0,36,620340034
0,1,0,0,61001005,0,30,38001,1,0,0,600000251,0,0,0,0,1,0,0,492,0,0,600110381,61001004,0,38001,0,1,0,18,620320035,0,1,620380034,0,0,61001007,0,0,36,620340035
0,1,0,0,61001005,0,30,39001,1,0,0,600000252,0,0,0,0,1,0,0,500,0,0,600110391,61001004,0,39001,0,1,0,18,620320036,0,1,620380035,0,0,61001007,0,0,36,620340036
0,1,0,0,61001005,0,30,40001,1,0,0,600000253,0,0,0,0,1,0,0,514,0,0,600110401,61001004,0,40001,0,1,0,18,620320037,0,1,620380036,0,0,61001007,0,0,36,620340037
0,1,0,0,61001005,0,30,41001,1,0,0,600000254,0,0,0,0,1,0,0,518,0,0,600110411,61001004,0,41001,0,1,0,18,620320038,0,1,620380037,0,0,61001007,0,0,36,620340038
0,1,0,0,61001005,0,30,42001,1,0,0,600000255,0,0,0,0,1,0,0,523,0,0,600110421,61001004,0,42001,0,1,0,18,620320039,0,1,620380038,0,0,61001007,0,0,36,620340039
0,1,0,0,61001005,0,30,43001,1,0,0,600000256,0,0,0,0,1,0,0,538,0,0,600110431,61001004,0,43001,0,1,0,18,620320040,0,1,620380039,0,0,61001007,0,0,36,620340040
0,1,0,0,61001005,0,30,44001,1,0,0,600000257,0,0,0,0,1,0,0,551,0,0,600110441,61001004,0,44001,0,1,0,18,620320041,0,1,620380040,0,0,61001007,0,0,36,620340041
