param_07,drama_id,param_05,command_type,param_04,param_02,param_06,param_01,param_08,command_id,param_03
"",1007501,"",13,"",870,"",100711,"",1007501039,""
0,1007501,1,11,1,"흐흐~응, 미야코의 생일을\n기억하고 있었다니, 너치고는\n제법 눈치가 있는 거야~",0,100711,"",1007501040,6
"",1007501,"",91,"","","",0,"",1007501041,""
"",1007501,"",21,0,vo_adv_1007501_001,"",vo_adv_1007501,"",1007501042,0
0,1007501,1,11,1,"아니, 그런 건 아무래도 좋은 거야!\n이거, 이 커~다란 푸딩인 거야!",0,100711,"",1007501043,6
"",1007501,"",91,"","","",0,"",1007501044,""
"",1007501,"",21,0,vo_adv_1007501_002,"",vo_adv_1007501,"",1007501045,0
0,1007501,1,11,1,"미야코는 푸딩에 관해서는 프로니까\n이렇게나 커다란 푸딩을 만드는 게\n얼마나 힘든 일인지 잘 아는 거야~",0,100711,"",1007501046,6
"",1007501,"",91,"","","",0,"",1007501047,""
"",1007501,"",21,0,vo_adv_1007501_003,"",vo_adv_1007501,"",1007501048,0
0,1007501,1,11,1,"……할 수 없는 거야, 상으로 너한테도\n푸딩을 나눠주는 거야~",0,100711,"",1007501049,6
"",1007501,"",91,"","","",0,"",1007501050,""
"",1007501,"",21,0,vo_adv_1007501_004,"",vo_adv_1007501,"",1007501051,0
0,1007501,1,11,1,"너는 앞으로도 푸딩을\n가져오지 않으면 안 되는 거야~\n그러니까 이건 미야코의 배려인 거야.\n미야코의 그릇이 크다는 사실에 감사하는 거야~",0,100711,"",1007501052,5
"",1007501,"",91,"","","",0,"",1007501053,""
"",1007501,1,31,0,9,1,9,"",1007501054,0
"",1007501,"",131,"","","",0,"",1007501055,""
"",1007501,"",22,0,1,"",0,"",1007501056,0
"",1007501,"",111,"","","","","",1007501057,""
"",1007501,"",91,"","","",0,"",1007501058,""
1,1008501,-220,1,400,100811,1.5,1,cmn_talk_def_N,1008501001,850
"",1008501,1,31,0,8,1,8,"",1008501002,0
"",1008501,1,31,0,7,1,7,"",1008501003,0
"",1008501,1,31,0,56,1,56,"",1008501004,0
"",1008501,1,31,0,3,1,3,"",1008501005,0
"",1008501,1,31,0,2,1,2,"",1008501006,0
"",1008501,1,31,0,1,1,1,"",1008501007,0
"",1008501,1,31,0,12,0,12,"",1008501008,0
"",1008501,"",3,"",blb_run_01,0.3,100811,"",1008501009,1
"",1008501,0,2,1.3,90,"",100811,"",1008501010,-220
"",1008501,"",25,0,bgm_M321_2C,"",bgm_M321,"",1008501011,0
"",1008501,0,121,1.25,0,0,0,"",1008501012,1.25
"",1008501,1,32,0,1,1,12,"",1008501013,0
"",1008501,"",23,0,se_sys_login_birthday_new_01,"",se_common,"",1008501014,0
"",1008501,"",93,"","","",1.3,"",1008501015,""
0.3,1008501,0,3,blb_idle,blb_stop,0.05,100811,"",1008501016,0
"",1008501,0,2,0.25,80,"",100811,"",1008501017,-220
"",1008501,"",93,"","","",1.4,"",1008501018,""
"",1008501,1,121,1.4,0,3,0,"",1008501019,1.4
"",1008501,"",131,"","","",1,"",1008501020,""
0.3,1008501,1,3,blb_idle_02,blb_blowout_03,0.3,100811,"",1008501021,0
"",1008501,"",93,"","","",0.7,"",1008501022,""
"",1008501,1,32,0,0,1,12,"",1008501023,0
"",1008501,1,31,0,13,1,13,"",1008501024,0
"",1008501,"",93,"","","",0.2,"",1008501025,""
"",1008501,"",23,0,se_sys_login_birthday_blow_candle,"",se_common,"",1008501026,0
"",1008501,"",93,"","","",1.2,"",1008501027,""
"",1008501,"",23,0,se_adv_tickle_02,"",se_adv_tickle_02,"",1008501028,0
"",1008501,1,31,0,4,1,4,"",1008501029,0
"",1008501,"",93,"","","",1,"",1008501030,""
"",1008501,"",23,0,se_sys_login_birthday_02,"",se_common,"",1008501031,0
"",1008501,0,3,"",blb_idle_02,0.3,100811,"",1008501032,1
"",1008501,"",93,"","","",1.05,"",1008501033,""
"",1008501,"",23,0,se_sys_login_birthday_cracker,"",se_common,"",1008501034,0
"",1008501,1,31,0,6,1,6,"",1008501035,0
"",1008501,1,3,blb_wish_05,blb_joy_05,0,100811,"",1008501036,0
"",1008501,"",93,"","","",2,"",1008501037,""
"",1008501,"",21,0,vo_adv_1008501_000,"",vo_adv_1008501,"",1008501038,0
"",1008501,"",13,"",870,"",100811,"",1008501039,""
0,1008501,1,11,1,"호오, 좋잖아!\n귀여운 나에게 딱 맞는\n멋진 케이크네.",0,100811,"",1008501040,5
"",1008501,"",91,"","","",0,"",1008501041,""
"",1008501,"",21,0,vo_adv_1008501_001,"",vo_adv_1008501,"",1008501042,0
0,1008501,1,11,1,"네가 만든 거야? 이걸?\n내 아름다움에 맞춰\n만들다니, 고생했겠는데?",0,100811,"",1008501043,6
"",1008501,"",91,"","","",0,"",1008501044,""
"",1008501,"",21,0,vo_adv_1008501_002,"",vo_adv_1008501,"",1008501045,0
0,1008501,1,11,1,"내 아름다움을 위해\n이렇게까지 해주다니……\n이거 제대로 답례를\n해줘야겠는걸.",0,100811,"",1008501046,6
"",1008501,"",91,"","","",0,"",1008501047,""
"",1008501,"",21,0,vo_adv_1008501_003,"",vo_adv_1008501,"",1008501048,0
0,1008501,1,11,1,"그럼, 이 케이크를 먹는\n귀여운 나를 지긋이 쳐다봐도 좋아!\n기쁘지? 기쁜 거지?\n……고마워. 나도 기뻐.",0,100811,"",1008501049,5
"",1008501,"",91,"","","",0,"",1008501050,""
"",1008501,1,31,0,9,1,9,"",1008501051,0
"",1008501,"",131,"","","",0,"",1008501052,""
"",1008501,"",22,0,1,"",0,"",1008501053,0
"",1008501,"",111,"","","","","",1008501054,""
"",1008501,"",91,"","","",0,"",1008501055,""
1,1009501,-220,1,400,100911,1.5,1,cmn_talk_def_N,1009501001,850
"",1009501,1,31,0,8,1,8,"",1009501002,0
"",1009501,1,31,0,7,1,7,"",1009501003,0
"",1009501,1,31,0,33,1,33,"",1009501004,0
"",1009501,1,31,0,3,1,3,"",1009501005,0
"",1009501,1,31,0,2,1,2,"",1009501006,0
"",1009501,1,31,0,1,1,1,"",1009501007,0
"",1009501,1,31,0,12,0,12,"",1009501008,0
"",1009501,"",3,"",blb_run_01,0.3,100911,"",1009501009,1
"",1009501,0,2,1.3,90,"",100911,"",1009501010,-220
"",1009501,"",25,0,bgm_M321_2C,"",bgm_M321,"",1009501011,0
"",1009501,0,121,1.25,0,0,0,"",1009501012,1.25
"",1009501,1,32,0,1,1,12,"",1009501013,0
"",1009501,"",23,0,se_sys_login_birthday_new_01,"",se_common,"",1009501014,0
"",1009501,"",93,"","","",1.3,"",1009501015,""
0.3,1009501,0,3,blb_idle,blb_stop,0.05,100911,"",1009501016,0
"",1009501,0,2,0.25,80,"",100911,"",1009501017,-220
"",1009501,"",93,"","","",1.4,"",1009501018,""
"",1009501,1,121,1.4,0,3,0,"",1009501019,1.4
"",1009501,"",131,"","","",1,"",1009501020,""
0.3,1009501,1,3,blb_idle_02,blb_blowout_03,0.3,100911,"",1009501021,0
"",1009501,"",93,"","","",0.7,"",1009501022,""
"",1009501,1,32,0,0,1,12,"",1009501023,0
"",1009501,1,31,0,13,1,13,"",1009501024,0
"",1009501,"",93,"","","",0.2,"",1009501025,""
"",1009501,"",23,0,se_sys_login_birthday_blow_candle,"",se_common,"",1009501026,0
"",1009501,"",93,"","","",1.2,"",1009501027,""
"",1009501,"",23,0,se_adv_tickle_02,"",se_adv_tickle_02,"",1009501028,0
"",1009501,1,31,0,4,1,4,"",1009501029,0
"",1009501,"",93,"","","",1,"",1009501030,""
"",1009501,"",23,0,se_sys_login_birthday_02,"",se_common,"",1009501031,0
"",1009501,0,3,"",blb_idle_02,0.3,100911,"",1009501032,1
"",1009501,"",93,"","","",1.05,"",1009501033,""
"",1009501,"",23,0,se_sys_login_birthday_cracker,"",se_common,"",1009501034,0
"",1009501,1,31,0,6,1,6,"",1009501035,0
"",1009501,1,3,blb_wish_04,blb_joy_04,0,100911,"",1009501036,0
"",1009501,"",93,"","","",2,"",1009501037,""
"",1009501,"",21,0,vo_adv_1009501_000,"",vo_adv_1009501,"",1009501038,0
"",1009501,"",13,"",870,"",100911,"",1009501039,""
0,1009501,1,11,1,"내가 탄생한 날을 기억하고 있을 줄은……\n역시 전생부터 함께해 온 맹우로군!\n감사를 전하지, 시구르드여!",0,100911,"",1009501040,5
"",1009501,"",91,"","","",0,"",1009501041,""
"",1009501,"",21,0,vo_adv_1009501_001,"",vo_adv_1009501,"",1009501042,0
0,1009501,1,11,1,"이토록 훌륭한 케이크까지……\n정말 빈틈이 없군.\n역시 시구르드야!",0,100911,"",1009501043,6
"",1009501,"",91,"","","",0,"",1009501044,""
"",1009501,"",21,0,vo_adv_1009501_002,"",vo_adv_1009501,"",1009501045,0
0,1009501,1,11,1,"하지만 이렇게나 크다니……\n나 혼자의 몸으로 태도를 휘두를 수 있을지……\n시구르드여, 도와주지 않겠나?\n그래! 고맙다!",0,100911,"",1009501046,5
"",1009501,"",91,"","","",0,"",1009501047,""
"",1009501,"",21,0,vo_adv_1009501_003,"",vo_adv_1009501,"",1009501048,0
0,1009501,1,11,1,"훗훗후, 이 질풍의 명희와\n섬광의 시구르드가 힘을 합치면\n어떤 적이라도 상대가 안 되지!\n그럼, 마음껏 먹어보지 않겠나!",0,100911,"",1009501049,5
"",1009501,"",91,"","","",0,"",1009501050,""
"",1009501,1,31,0,9,1,9,"",1009501051,0
"",1009501,"",131,"","","",0,"",1009501052,""
"",1009501,"",22,0,1,"",0,"",1009501053,0
"",1009501,"",111,"","","","","",1009501054,""
"",1009501,"",91,"","","",0,"",1009501055,""
1,1010501,-220,1,400,101011,1.5,1,cmn_talk_def_N,1010501001,850
"",1010501,1,31,0,8,1,8,"",1010501002,0
"",1010501,1,31,0,7,1,7,"",1010501003,0
"",1010501,1,31,0,53,1,53,"",1010501004,0
"",1010501,1,31,0,3,1,3,"",1010501005,0
"",1010501,1,31,0,2,1,2,"",1010501006,0
"",1010501,1,31,0,1,1,1,"",1010501007,0
"",1010501,1,31,0,12,0,12,"",1010501008,0
"",1010501,"",3,"",blb_run_01,0.3,101011,"",1010501009,1
"",1010501,0,2,1.3,90,"",101011,"",1010501010,-220
"",1010501,"",25,0,bgm_M321_2C,"",bgm_M321,"",1010501011,0
"",1010501,0,121,1.25,0,0,0,"",1010501012,1.25
"",1010501,1,32,0,1,1,12,"",1010501013,0
"",1010501,"",23,0,se_sys_login_birthday_new_01,"",se_common,"",1010501014,0
"",1010501,"",93,"","","",1.3,"",1010501015,""
0.3,1010501,0,3,blb_idle,blb_stop,0.05,101011,"",1010501016,0
"",1010501,0,2,0.25,80,"",101011,"",1010501017,-220
"",1010501,"",93,"","","",1.4,"",1010501018,""
"",1010501,1,121,1.4,0,3,0,"",1010501019,1.4
"",1010501,"",131,"","","",1,"",1010501020,""
0.3,1010501,1,3,blb_idle_02,blb_blowout_03,0.3,101011,"",1010501021,0
"",1010501,"",93,"","","",0.7,"",1010501022,""
"",1010501,1,32,0,0,1,12,"",1010501023,0
"",1010501,1,31,0,13,1,13,"",1010501024,0
"",1010501,"",93,"","","",0.2,"",1010501025,""
"",1010501,"",23,0,se_sys_login_birthday_blow_candle,"",se_common,"",1010501026,0
"",1010501,"",93,"","","",1.2,"",1010501027,""
"",1010501,"",23,0,se_adv_tickle_02,"",se_adv_tickle_02,"",1010501028,0
"",1010501,1,31,0,4,1,4,"",1010501029,0
"",1010501,"",93,"","","",1,"",1010501030,""
"",1010501,"",23,0,se_sys_login_birthday_02,"",se_common,"",1010501031,0
"",1010501,0,3,"",blb_idle_02,0.3,101011,"",1010501032,1
"",1010501,"",93,"","","",1.05,"",1010501033,""
"",1010501,"",23,0,se_sys_login_birthday_cracker,"",se_common,"",1010501034,0
"",1010501,1,31,0,6,1,6,"",1010501035,0
"",1010501,1,3,blb_wish_05_maho,blb_joy_05_maho,0,101011,"",1010501036,0
"",1010501,"",93,"","","",2,"",1010501037,""
"",1010501,"",21,0,vo_adv_1010501_000,"",vo_adv_1010501,"",1010501038,0
"",1010501,"",13,"",870,"",101011,"",1010501039,""
0,1010501,1,11,1,"미라클 마법, 빙그르르 뿅~♪\n그야말로 마법 같은 연출이었사와요!\n서프라이즈 생일 축하라니\n정말 기쁘옵니다!",0,101011,"",1010501040,4
"",1010501,"",91,"","","",0,"",1010501041,""
"",1010501,"",21,0,vo_adv_1010501_001,"",vo_adv_1010501,"",1010501042,0
0,1010501,1,11,1,"케이크도 소녀가 좋아하는 걸로 가득하고,\n우후후! 소녀, 사랑받고 있군요.",0,101011,"",1010501043,4
"",1010501,"",91,"","","",0,"",1010501044,""
"",1010501,"",21,0,vo_adv_1010501_002,"",vo_adv_1010501,"",1010501045,0
0,1010501,1,11,1,"왕자님.\n꿈같은 시간을 만들어주셔서 감사하옵니다.",0,101011,"",1010501046,4
"",1010501,"",91,"","","",0,"",1010501047,""
"",1010501,"",21,0,vo_adv_1010501_003,"",vo_adv_1010501,"",1010501048,0
0,1010501,1,11,1,"하지만 왕자님이 주신 이 꿈을\n조금 더 꾸고 싶사옵니다.\n그러니……",0,101011,"",1010501049,3
"",1010501,"",91,"","","",0,"",1010501050,""
"",1010501,"",21,0,vo_adv_1010501_004,"",vo_adv_1010501,"",1010501051,0
0,1010501,1,11,1,"지금부터 마호마호 왕국의\n공주와 왕자의 특별한 시간이어요.\n왕자님. 소녀의 손을\n잡아주시겠사옵니까♪",0,101011,"",1010501052,4
"",1010501,"",91,"","","",0,"",1010501053,""
"",1010501,1,31,0,9,1,9,"",1010501054,0
"",1010501,"",131,"","","",0,"",1010501055,""
"",1010501,"",22,0,1,"",0,"",1010501056,0
"",1010501,"",111,"","","","","",1010501057,""
"",1010501,"",91,"","","",0,"",1010501058,""
1,1011501,-220,1,400,101111,1.5,1,cmn_talk_def_N,1011501001,850
"",1011501,1,31,0,8,1,8,"",1011501002,0
"",1011501,1,31,0,7,1,7,"",1011501003,0
"",1011501,1,31,0,46,1,46,"",1011501004,0
"",1011501,1,31,0,3,1,3,"",1011501005,0
"",1011501,1,31,0,2,1,2,"",1011501006,0
"",1011501,1,31,0,1,1,1,"",1011501007,0
"",1011501,1,31,0,12,0,12,"",1011501008,0
"",1011501,"",3,"",blb_run_01,0.3,101111,"",1011501009,1
"",1011501,0,2,1.3,90,"",101111,"",1011501010,-220
"",1011501,"",25,0,bgm_M321_2C,"",bgm_M321,"",1011501011,0
"",1011501,0,121,1.25,0,0,0,"",1011501012,1.25
"",1011501,1,32,0,1,1,12,"",1011501013,0
"",1011501,"",23,0,se_sys_login_birthday_new_01,"",se_common,"",1011501014,0
"",1011501,"",93,"","","",1.3,"",1011501015,""
0.3,1011501,0,3,blb_idle,blb_stop,0.05,101111,"",1011501016,0
"",1011501,0,2,0.25,80,"",101111,"",1011501017,-220
"",1011501,"",93,"","","",1.4,"",1011501018,""
"",1011501,1,121,1.4,0,3,0,"",1011501019,1.4
"",1011501,"",131,"","","",1,"",1011501020,""
0.3,1011501,1,3,blb_idle,blb_blowout_02,0.3,101111,"",1011501021,0
"",1011501,"",93,"","","",0.7,"",1011501022,""
"",1011501,1,32,0,0,1,12,"",1011501023,0
"",1011501,1,31,0,13,1,13,"",1011501024,0
"",1011501,"",93,"","","",0.2,"",1011501025,""
"",1011501,"",23,0,se_sys_login_birthday_blow_candle,"",se_common,"",1011501026,0
"",1011501,"",93,"","","",1.2,"",1011501027,""
"",1011501,"",23,0,se_adv_tickle_02,"",se_adv_tickle_02,"",1011501028,0
"",1011501,1,31,0,4,1,4,"",1011501029,0
"",1011501,"",93,"","","",1,"",1011501030,""
"",1011501,"",23,0,se_sys_login_birthday_02,"",se_common,"",1011501031,0
"",1011501,0,3,"",blb_idle,0.3,101111,"",1011501032,1
"",1011501,"",93,"","","",1.05,"",1011501033,""
"",1011501,"",23,0,se_sys_login_birthday_cracker,"",se_common,"",1011501034,0
"",1011501,1,31,0,6,1,6,"",1011501035,0
"",1011501,1,3,blb_wish_02,blb_joy_02,0,101111,"",1011501036,0
"",1011501,"",93,"","","",2,"",1011501037,""
"",1011501,"",21,0,vo_adv_1011501_000,"",vo_adv_1011501,"",1011501038,0
"",1011501,"",13,"",870,"",101111,"",1011501039,""
0,1011501,1,11,1,"와, 훌륭한 케이크!\n고마워요, 오빠!",0,101111,"",1011501040,5
"",1011501,"",91,"","","",0,"",1011501041,""
"",1011501,"",21,0,vo_adv_1011501_001,"",vo_adv_1011501,"",1011501042,0
0,1011501,1,11,1,"이렇게 가장 가까이에서\n축하받을 수 있는 건,\n동생의 특권이라는 거겠죠!",0,101111,"",1011501043,6
"",1011501,"",91,"","","",0,"",1011501044,""
"",1011501,"",21,0,vo_adv_1011501_002,"",vo_adv_1011501,"",1011501045,0
0,1011501,1,11,1,"앞으로 천 리 길도 한 스푼?\n부터 성장해버릴게요!",0,101111,"",1011501046,6
"",1011501,"",91,"","","",0,"",1011501047,""
"",1011501,"",21,0,vo_adv_1011501_003,"",vo_adv_1011501,"",1011501048,0
0,1011501,1,11,1,"오빠도,\n동생의 성장을 놓치지 않도록\n가장 가까이에서 지켜봐 주세요!",0,101111,"",1011501049,6
"",1011501,"",91,"","","",0,"",1011501050,""
"",1011501,1,31,0,9,1,9,"",1011501051,0
"",1011501,"",131,"","","",0,"",1011501052,""
"",1011501,"",22,0,1,"",0,"",1011501053,0
"",1011501,"",111,"","","","","",1011501054,""
"",1011501,"",91,"","","",0,"",1011501055,""
1,1012501,-220,1,400,101211,1.5,1,cmn_talk_def_N,1012501001,850
"",1012501,1,31,0,8,1,8,"",1012501002,0
"",1012501,1,31,0,7,1,7,"",1012501003,0
"",1012501,1,31,0,69,1,69,"",1012501004,0
"",1012501,1,31,0,3,1,3,"",1012501005,0
"",1012501,1,31,0,2,1,2,"",1012501006,0
"",1012501,1,31,0,1,1,1,"",1012501007,0
"",1012501,1,31,0,12,0,12,"",1012501008,0
"",1012501,"",3,"",blb_run_01,0.3,101211,"",1012501009,1
"",1012501,0,2,1.3,90,"",101211,"",1012501010,-220
"",1012501,"",25,0,bgm_M321_2C,"",bgm_M321,"",1012501011,0
"",1012501,0,121,1.25,0,0,0,"",1012501012,1.25
"",1012501,1,32,0,1,1,12,"",1012501013,0
"",1012501,"",23,0,se_sys_login_birthday_new_01,"",se_common,"",1012501014,0
"",1012501,"",93,"","","",1.3,"",1012501015,""
0.3,1012501,0,3,blb_idle,blb_stop,0.05,101211,"",1012501016,0
"",1012501,0,2,0.25,80,"",101211,"",1012501017,-220
"",1012501,"",93,"","","",1.4,"",1012501018,""
"",1012501,1,121,1.4,0,3,0,"",1012501019,1.4
"",1012501,"",131,"","","",1,"",1012501020,""
0.3,1012501,1,3,blb_idle,blb_blowout_02,0.3,101211,"",1012501021,0
"",1012501,"",93,"","","",0.7,"",1012501022,""
"",1012501,1,32,0,0,1,12,"",1012501023,0
"",1012501,1,31,0,13,1,13,"",1012501024,0
"",1012501,"",93,"","","",0.2,"",1012501025,""
"",1012501,"",23,0,se_sys_login_birthday_blow_candle,"",se_common,"",1012501026,0
"",1012501,"",93,"","","",1.2,"",1012501027,""
"",1012501,"",23,0,se_adv_tickle_02,"",se_adv_tickle_02,"",1012501028,0
"",1012501,1,31,0,4,1,4,"",1012501029,0
"",1012501,"",93,"","","",1,"",1012501030,""
"",1012501,"",23,0,se_sys_login_birthday_02,"",se_common,"",1012501031,0
"",1012501,0,3,"",blb_idle,0.3,101211,"",1012501032,1
"",1012501,"",93,"","","",1.05,"",1012501033,""
"",1012501,"",23,0,se_sys_login_birthday_cracker,"",se_common,"",1012501034,0
"",1012501,1,31,0,6,1,6,"",1012501035,0
"",1012501,1,3,blb_wish_03,blb_joy_03,0,101211,"",1012501036,0
"",1012501,"",93,"","","",2,"",1012501037,""
"",1012501,"",21,0,vo_adv_1012501_000,"",vo_adv_1012501,"",1012501038,0
"",1012501,"",13,"",870,"",101211,"",1012501039,""
0,1012501,1,11,1,"예~이! 해피 버스데이, 나☆\n이렇게 잔뜩 축하받아서\n기쁘다, 에헤헤♪",0,101211,"",1012501040,5
"",1012501,"",91,"","","",0,"",1012501041,""
"",1012501,"",21,0,vo_adv_1012501_001,"",vo_adv_1012501,"",1012501042,0
0,1012501,1,11,1,"이 훌륭하고 예쁜 케이크,\n네가 만든 거지?\n프로 과자 가게 주인이 만든 것 같아!\n정말 굉장하네!",0,101211,"",1012501043,6
"",1012501,"",91,"","","",0,"",1012501044,""
"",1012501,"",21,0,vo_adv_1012501_002,"",vo_adv_1012501,"",1012501045,0
0,1012501,1,11,1,"어? 케이크 말고도 선물이?\n이건……\n『뭐든지 들어주는 티켓』?\n정말로 뭐든지 돼?",0,101211,"",1012501046,5
"",1012501,"",91,"","","",0,"",1012501047,""
"",1012501,"",21,0,vo_adv_1012501_003,"",vo_adv_1012501,"",1012501048,0
0,1012501,1,11,1,"오늘은 하루 종일 시오리도 불러서\n같이 놀고 싶은데……\n……그래도 돼!? 정말로?\n신난다☆",0,101211,"",1012501049,5
"",1012501,"",91,"","","",0,"",1012501050,""
"",1012501,"",21,0,vo_adv_1012501_004,"",vo_adv_1012501,"",1012501051,0
0,1012501,1,11,1,"모처럼 있는 특별한 날이니까\n소중한 사람과 즐겁게 보내고 싶었거든☆\n그럼 바로 시오리도 불러올게!\n행복한 하루로 만들자♪",0,101211,"",1012501052,6
"",1012501,"",91,"","","",0,"",1012501053,""
"",1012501,1,31,0,9,1,9,"",1012501054,0
"",1012501,"",131,"","","",0,"",1012501055,""
"",1012501,"",22,0,1,"",0,"",1012501056,0
"",1012501,"",111,"","","","","",1012501057,""
"",1012501,"",91,"","","",0,"",1012501058,""
1,1013501,-220,1,400,101311,1.5,1,cmn_talk_def_N,1013501001,850
"",1013501,1,31,0,8,1,8,"",1013501002,0
"",1013501,1,31,0,7,1,7,"",1013501003,0
"",1013501,1,31,0,45,1,45,"",1013501004,0
"",1013501,1,31,0,3,1,3,"",1013501005,0
"",1013501,1,31,0,2,1,2,"",1013501006,0
"",1013501,1,31,0,1,1,1,"",1013501007,0
"",1013501,1,31,0,12,0,12,"",1013501008,0
"",1013501,"",3,"",blb_run_01,0.3,101311,"",1013501009,1
"",1013501,0,2,1.3,90,"",101311,"",1013501010,-220
"",1013501,"",25,0,bgm_M321_2C,"",bgm_M321,"",1013501011,0
"",1013501,0,121,1.25,0,0,0,"",1013501012,1.25
"",1013501,1,32,0,1,1,12,"",1013501013,0
"",1013501,"",23,0,se_sys_login_birthday_new_01,"",se_common,"",1013501014,0
"",1013501,"",93,"","","",1.3,"",1013501015,""
0.3,1013501,0,3,blb_idle,blb_stop,0.05,101311,"",1013501016,0
"",1013501,0,2,0.25,80,"",101311,"",1013501017,-220
"",1013501,"",93,"","","",1.4,"",1013501018,""
"",1013501,1,121,1.4,0,3,0,"",1013501019,1.4
"",1013501,"",131,"","","",1,"",1013501020,""
0.3,1013501,1,3,blb_idle,blb_blowout_02,0.3,101311,"",1013501021,0
"",1013501,"",93,"","","",0.7,"",1013501022,""
"",1013501,1,32,0,0,1,12,"",1013501023,0
"",1013501,1,31,0,13,1,13,"",1013501024,0
"",1013501,"",93,"","","",0.2,"",1013501025,""
"",1013501,"",23,0,se_sys_login_birthday_blow_candle,"",se_common,"",1013501026,0
"",1013501,"",93,"","","",1.2,"",1013501027,""
"",1013501,"",23,0,se_adv_tickle_02,"",se_adv_tickle_02,"",1013501028,0
"",1013501,1,31,0,4,1,4,"",1013501029,0
"",1013501,"",93,"","","",1,"",1013501030,""
"",1013501,"",23,0,se_sys_login_birthday_02,"",se_common,"",1013501031,0
"",1013501,0,3,"",blb_idle,0.3,101311,"",1013501032,1
"",1013501,"",93,"","","",1.05,"",1013501033,""
"",1013501,"",23,0,se_sys_login_birthday_cracker,"",se_common,"",1013501034,0
"",1013501,1,31,0,6,1,6,"",1013501035,0
"",1013501,1,3,blb_wish_03,blb_joy_03,0,101311,"",1013501036,0
"",1013501,"",93,"","","",2,"",1013501037,""
"",1013501,"",21,0,vo_adv_1013501_000,"",vo_adv_1013501,"",1013501038,0
"",1013501,"",13,"",870,"",101311,"",1013501039,""
0,1013501,1,11,1,"크~으, 서프라이즈\n생일 파티라니\n너도 꽤 하잖아!",0,101311,"",1013501040,6
"",1013501,"",91,"","","",0,"",1013501041,""
"",1013501,"",21,0,vo_adv_1013501_001,"",vo_adv_1013501,"",1013501042,0
0,1013501,1,11,1,"어? 아니, 부부부부끄러운 거 아니거든!\n서프라이즈에 심쿵해 버렸다든가\n기뻐서 실실대는 게 멈추지 않는다든가\n그런 거 아니…… 크, 크으윽……",0,101311,"",1013501043,7
"",1013501,"",91,"","","",0,"",1013501044,""
"",1013501,"",21,0,vo_adv_1013501_002,"",vo_adv_1013501,"",1013501045,0
0,1013501,1,11,1,"하지~만! 이런 일도 있겠다 싶어\n기본 시추에이션은 미연시로 예습해뒀지!\n세젤귀 마법 소녀에게는 당해낼 재간이 없다~!\n지금부터는 나나카의 턴!",0,101311,"",1013501046,6
