param_05,param_03,param_07,drama_id,param_02,param_04,param_06,param_01,param_08,command_id,command_type
"",0,"",1007501,vo_adv_1007501_002,0,"",vo_adv_1007501,"",1007501045,21
1,6,0,1007501,"미야코는 푸딩에 관해서는 프로니까\n이렇게나 커다란 푸딩을 만드는 게\n얼마나 힘든 일인지 잘 아는 거야~",1,0,100711,"",1007501046,11
"","","",1007501,"","","",0,"",1007501047,91
"",0,"",1007501,vo_adv_1007501_003,0,"",vo_adv_1007501,"",1007501048,21
1,6,0,1007501,"……할 수 없는 거야, 상으로 너한테도\n푸딩을 나눠주는 거야~",1,0,100711,"",1007501049,11
"","","",1007501,"","","",0,"",1007501050,91
"",0,"",1007501,vo_adv_1007501_004,0,"",vo_adv_1007501,"",1007501051,21
1,5,0,1007501,"너는 앞으로도 푸딩을\n가져오지 않으면 안 되는 거야~\n그러니까 이건 미야코의 배려인 거야.\n미야코의 그릇이 크다는 사실에 감사하는 거야~",1,0,100711,"",1007501052,11
"","","",1007501,"","","",0,"",1007501053,91
1,0,"",1007501,9,0,1,9,"",1007501054,31
"","","",1007501,"","","",0,"",1007501055,131
"",0,"",1007501,1,0,"",0,"",1007501056,22
"","","",1007501,"","","","","",1007501057,111
"","","",1007501,"","","",0,"",1007501058,91
-220,850,1,1008501,100811,400,1.5,1,cmn_talk_def_N,1008501001,1
1,0,"",1008501,8,0,1,8,"",1008501002,31
1,0,"",1008501,7,0,1,7,"",1008501003,31
1,0,"",1008501,56,0,1,56,"",1008501004,31
1,0,"",1008501,3,0,1,3,"",1008501005,31
1,0,"",1008501,2,0,1,2,"",1008501006,31
1,0,"",1008501,1,0,1,1,"",1008501007,31
1,0,"",1008501,12,0,0,12,"",1008501008,31
"",1,"",1008501,blb_run_01,"",0.3,100811,"",1008501009,3
0,-220,"",1008501,90,1.3,"",100811,"",1008501010,2
"",0,"",1008501,bgm_M321_2C,0,"",bgm_M321,"",1008501011,25
0,1.25,"",1008501,0,1.25,0,0,"",1008501012,121
1,0,"",1008501,1,0,1,12,"",1008501013,32
"",0,"",1008501,se_sys_login_birthday_new_01,0,"",se_common,"",1008501014,23
"","","",1008501,"","","",1.3,"",1008501015,93
0,0,0.3,1008501,blb_stop,blb_idle,0.05,100811,"",1008501016,3
0,-220,"",1008501,80,0.25,"",100811,"",1008501017,2
"","","",1008501,"","","",1.4,"",1008501018,93
1,1.4,"",1008501,0,1.4,3,0,"",1008501019,121
"","","",1008501,"","","",1,"",1008501020,131
1,0,0.3,1008501,blb_blowout_03,blb_idle_02,0.3,100811,"",1008501021,3
"","","",1008501,"","","",0.7,"",1008501022,93
1,0,"",1008501,0,0,1,12,"",1008501023,32
1,0,"",1008501,13,0,1,13,"",1008501024,31
"","","",1008501,"","","",0.2,"",1008501025,93
"",0,"",1008501,se_sys_login_birthday_blow_candle,0,"",se_common,"",1008501026,23
"","","",1008501,"","","",1.2,"",1008501027,93
"",0,"",1008501,se_adv_tickle_02,0,"",se_adv_tickle_02,"",1008501028,23
1,0,"",1008501,4,0,1,4,"",1008501029,31
"","","",1008501,"","","",1,"",1008501030,93
"",0,"",1008501,se_sys_login_birthday_02,0,"",se_common,"",1008501031,23
0,1,"",1008501,blb_idle_02,"",0.3,100811,"",1008501032,3
"","","",1008501,"","","",1.05,"",1008501033,93
"",0,"",1008501,se_sys_login_birthday_cracker,0,"",se_common,"",1008501034,23
1,0,"",1008501,6,0,1,6,"",1008501035,31
1,0,"",1008501,blb_joy_05,blb_wish_05,0,100811,"",1008501036,3
"","","",1008501,"","","",2,"",1008501037,93
"",0,"",1008501,vo_adv_1008501_000,0,"",vo_adv_1008501,"",1008501038,21
"","","",1008501,870,"","",100811,"",1008501039,13
1,5,0,1008501,"호오, 좋잖아!\n귀여운 나에게 딱 맞는\n멋진 케이크네.",1,0,100811,"",1008501040,11
"","","",1008501,"","","",0,"",1008501041,91
"",0,"",1008501,vo_adv_1008501_001,0,"",vo_adv_1008501,"",1008501042,21
1,6,0,1008501,"네가 만든 거야? 이걸?\n내 아름다움에 맞춰\n만들다니, 고생했겠는데?",1,0,100811,"",1008501043,11
"","","",1008501,"","","",0,"",1008501044,91
"",0,"",1008501,vo_adv_1008501_002,0,"",vo_adv_1008501,"",1008501045,21
1,6,0,1008501,"내 아름다움을 위해\n이렇게까지 해주다니……\n이거 제대로 답례를\n해줘야겠는걸.",1,0,100811,"",1008501046,11
"","","",1008501,"","","",0,"",1008501047,91
"",0,"",1008501,vo_adv_1008501_003,0,"",vo_adv_1008501,"",1008501048,21
1,5,0,1008501,"그럼, 이 케이크를 먹는\n귀여운 나를 지긋이 쳐다봐도 좋아!\n기쁘지? 기쁜 거지?\n……고마워. 나도 기뻐.",1,0,100811,"",1008501049,11
"","","",1008501,"","","",0,"",1008501050,91
1,0,"",1008501,9,0,1,9,"",1008501051,31
"","","",1008501,"","","",0,"",1008501052,131
"",0,"",1008501,1,0,"",0,"",1008501053,22
"","","",1008501,"","","","","",1008501054,111
"","","",1008501,"","","",0,"",1008501055,91
-220,850,1,1009501,100911,400,1.5,1,cmn_talk_def_N,1009501001,1
1,0,"",1009501,8,0,1,8,"",1009501002,31
1,0,"",1009501,7,0,1,7,"",1009501003,31
1,0,"",1009501,33,0,1,33,"",1009501004,31
1,0,"",1009501,3,0,1,3,"",1009501005,31
1,0,"",1009501,2,0,1,2,"",1009501006,31
1,0,"",1009501,1,0,1,1,"",1009501007,31
1,0,"",1009501,12,0,0,12,"",1009501008,31
"",1,"",1009501,blb_run_01,"",0.3,100911,"",1009501009,3
0,-220,"",1009501,90,1.3,"",100911,"",1009501010,2
"",0,"",1009501,bgm_M321_2C,0,"",bgm_M321,"",1009501011,25
0,1.25,"",1009501,0,1.25,0,0,"",1009501012,121
1,0,"",1009501,1,0,1,12,"",1009501013,32
"",0,"",1009501,se_sys_login_birthday_new_01,0,"",se_common,"",1009501014,23
"","","",1009501,"","","",1.3,"",1009501015,93
0,0,0.3,1009501,blb_stop,blb_idle,0.05,100911,"",1009501016,3
0,-220,"",1009501,80,0.25,"",100911,"",1009501017,2
"","","",1009501,"","","",1.4,"",1009501018,93
1,1.4,"",1009501,0,1.4,3,0,"",1009501019,121
"","","",1009501,"","","",1,"",1009501020,131
1,0,0.3,1009501,blb_blowout_03,blb_idle_02,0.3,100911,"",1009501021,3
"","","",1009501,"","","",0.7,"",1009501022,93
1,0,"",1009501,0,0,1,12,"",1009501023,32
1,0,"",1009501,13,0,1,13,"",1009501024,31
"","","",1009501,"","","",0.2,"",1009501025,93
"",0,"",1009501,se_sys_login_birthday_blow_candle,0,"",se_common,"",1009501026,23
"","","",1009501,"","","",1.2,"",1009501027,93
"",0,"",1009501,se_adv_tickle_02,0,"",se_adv_tickle_02,"",1009501028,23
1,0,"",1009501,4,0,1,4,"",1009501029,31
"","","",1009501,"","","",1,"",1009501030,93
"",0,"",1009501,se_sys_login_birthday_02,0,"",se_common,"",1009501031,23
0,1,"",1009501,blb_idle_02,"",0.3,100911,"",1009501032,3
"","","",1009501,"","","",1.05,"",1009501033,93
"",0,"",1009501,se_sys_login_birthday_cracker,0,"",se_common,"",1009501034,23
1,0,"",1009501,6,0,1,6,"",1009501035,31
1,0,"",1009501,blb_joy_04,blb_wish_04,0,100911,"",1009501036,3
"","","",1009501,"","","",2,"",1009501037,93
"",0,"",1009501,vo_adv_1009501_000,0,"",vo_adv_1009501,"",1009501038,21
"","","",1009501,870,"","",100911,"",1009501039,13
1,5,0,1009501,"내가 탄생한 날을 기억하고 있을 줄은……\n역시 전생부터 함께해 온 맹우로군!\n감사를 전하지, 시구르드여!",1,0,100911,"",1009501040,11
"","","",1009501,"","","",0,"",1009501041,91
"",0,"",1009501,vo_adv_1009501_001,0,"",vo_adv_1009501,"",1009501042,21
1,6,0,1009501,"이토록 훌륭한 케이크까지……\n정말 빈틈이 없군.\n역시 시구르드야!",1,0,100911,"",1009501043,11
"","","",1009501,"","","",0,"",1009501044,91
"",0,"",1009501,vo_adv_1009501_002,0,"",vo_adv_1009501,"",1009501045,21
1,5,0,1009501,"하지만 이렇게나 크다니……\n나 혼자의 몸으로 태도를 휘두를 수 있을지……\n시구르드여, 도와주지 않겠나?\n그래! 고맙다!",1,0,100911,"",1009501046,11
"","","",1009501,"","","",0,"",1009501047,91
"",0,"",1009501,vo_adv_1009501_003,0,"",vo_adv_1009501,"",1009501048,21
1,5,0,1009501,"훗훗후, 이 질풍의 명희와\n섬광의 시구르드가 힘을 합치면\n어떤 적이라도 상대가 안 되지!\n그럼, 마음껏 먹어보지 않겠나!",1,0,100911,"",1009501049,11
"","","",1009501,"","","",0,"",1009501050,91
1,0,"",1009501,9,0,1,9,"",1009501051,31
"","","",1009501,"","","",0,"",1009501052,131
"",0,"",1009501,1,0,"",0,"",1009501053,22
"","","",1009501,"","","","","",1009501054,111
"","","",1009501,"","","",0,"",1009501055,91
-220,850,1,1010501,101011,400,1.5,1,cmn_talk_def_N,1010501001,1
1,0,"",1010501,8,0,1,8,"",1010501002,31
1,0,"",1010501,7,0,1,7,"",1010501003,31
1,0,"",1010501,53,0,1,53,"",1010501004,31
1,0,"",1010501,3,0,1,3,"",1010501005,31
1,0,"",1010501,2,0,1,2,"",1010501006,31
1,0,"",1010501,1,0,1,1,"",1010501007,31
1,0,"",1010501,12,0,0,12,"",1010501008,31
"",1,"",1010501,blb_run_01,"",0.3,101011,"",1010501009,3
0,-220,"",1010501,90,1.3,"",101011,"",1010501010,2
"",0,"",1010501,bgm_M321_2C,0,"",bgm_M321,"",1010501011,25
0,1.25,"",1010501,0,1.25,0,0,"",1010501012,121
1,0,"",1010501,1,0,1,12,"",1010501013,32
"",0,"",1010501,se_sys_login_birthday_new_01,0,"",se_common,"",1010501014,23
"","","",1010501,"","","",1.3,"",1010501015,93
0,0,0.3,1010501,blb_stop,blb_idle,0.05,101011,"",1010501016,3
0,-220,"",1010501,80,0.25,"",101011,"",1010501017,2
"","","",1010501,"","","",1.4,"",1010501018,93
1,1.4,"",1010501,0,1.4,3,0,"",1010501019,121
"","","",1010501,"","","",1,"",1010501020,131
1,0,0.3,1010501,blb_blowout_03,blb_idle_02,0.3,101011,"",1010501021,3
"","","",1010501,"","","",0.7,"",1010501022,93
1,0,"",1010501,0,0,1,12,"",1010501023,32
1,0,"",1010501,13,0,1,13,"",1010501024,31
"","","",1010501,"","","",0.2,"",1010501025,93
"",0,"",1010501,se_sys_login_birthday_blow_candle,0,"",se_common,"",1010501026,23
"","","",1010501,"","","",1.2,"",1010501027,93
"",0,"",1010501,se_adv_tickle_02,0,"",se_adv_tickle_02,"",1010501028,23
1,0,"",1010501,4,0,1,4,"",1010501029,31
"","","",1010501,"","","",1,"",1010501030,93
"",0,"",1010501,se_sys_login_birthday_02,0,"",se_common,"",1010501031,23
0,1,"",1010501,blb_idle_02,"",0.3,101011,"",1010501032,3
"","","",1010501,"","","",1.05,"",1010501033,93
"",0,"",1010501,se_sys_login_birthday_cracker,0,"",se_common,"",1010501034,23
1,0,"",1010501,6,0,1,6,"",1010501035,31
1,0,"",1010501,blb_joy_05_maho,blb_wish_05_maho,0,101011,"",1010501036,3
"","","",1010501,"","","",2,"",1010501037,93
"",0,"",1010501,vo_adv_1010501_000,0,"",vo_adv_1010501,"",1010501038,21
"","","",1010501,870,"","",101011,"",1010501039,13
1,4,0,1010501,"미라클 마법, 빙그르르 뿅~♪\n그야말로 마법 같은 연출이었사와요!\n서프라이즈 생일 축하라니\n정말 기쁘옵니다!",1,0,101011,"",1010501040,11
"","","",1010501,"","","",0,"",1010501041,91
"",0,"",1010501,vo_adv_1010501_001,0,"",vo_adv_1010501,"",1010501042,21
1,4,0,1010501,"케이크도 소녀가 좋아하는 걸로 가득하고,\n우후후! 소녀, 사랑받고 있군요.",1,0,101011,"",1010501043,11
"","","",1010501,"","","",0,"",1010501044,91
"",0,"",1010501,vo_adv_1010501_002,0,"",vo_adv_1010501,"",1010501045,21
1,4,0,1010501,"왕자님.\n꿈같은 시간을 만들어주셔서 감사하옵니다.",1,0,101011,"",1010501046,11
"","","",1010501,"","","",0,"",1010501047,91
"",0,"",1010501,vo_adv_1010501_003,0,"",vo_adv_1010501,"",1010501048,21
1,3,0,1010501,"하지만 왕자님이 주신 이 꿈을\n조금 더 꾸고 싶사옵니다.\n그러니……",1,0,101011,"",1010501049,11
"","","",1010501,"","","",0,"",1010501050,91
"",0,"",1010501,vo_adv_1010501_004,0,"",vo_adv_1010501,"",1010501051,21
1,4,0,1010501,"지금부터 마호마호 왕국의\n공주와 왕자의 특별한 시간이어요.\n왕자님. 소녀의 손을\n잡아주시겠사옵니까♪",1,0,101011,"",1010501052,11
"","","",1010501,"","","",0,"",1010501053,91
1,0,"",1010501,9,0,1,9,"",1010501054,31
"","","",1010501,"","","",0,"",1010501055,131
"",0,"",1010501,1,0,"",0,"",1010501056,22
"","","",1010501,"","","","","",1010501057,111
"","","",1010501,"","","",0,"",1010501058,91
-220,850,1,1011501,101111,400,1.5,1,cmn_talk_def_N,1011501001,1
1,0,"",1011501,8,0,1,8,"",1011501002,31
1,0,"",1011501,7,0,1,7,"",1011501003,31
1,0,"",1011501,46,0,1,46,"",1011501004,31
1,0,"",1011501,3,0,1,3,"",1011501005,31
1,0,"",1011501,2,0,1,2,"",1011501006,31
1,0,"",1011501,1,0,1,1,"",1011501007,31
1,0,"",1011501,12,0,0,12,"",1011501008,31
"",1,"",1011501,blb_run_01,"",0.3,101111,"",1011501009,3
0,-220,"",1011501,90,1.3,"",101111,"",1011501010,2
"",0,"",1011501,bgm_M321_2C,0,"",bgm_M321,"",1011501011,25
0,1.25,"",1011501,0,1.25,0,0,"",1011501012,121
1,0,"",1011501,1,0,1,12,"",1011501013,32
"",0,"",1011501,se_sys_login_birthday_new_01,0,"",se_common,"",1011501014,23
"","","",1011501,"","","",1.3,"",1011501015,93
0,0,0.3,1011501,blb_stop,blb_idle,0.05,101111,"",1011501016,3
0,-220,"",1011501,80,0.25,"",101111,"",1011501017,2
"","","",1011501,"","","",1.4,"",1011501018,93
1,1.4,"",1011501,0,1.4,3,0,"",1011501019,121
"","","",1011501,"","","",1,"",1011501020,131
1,0,0.3,1011501,blb_blowout_02,blb_idle,0.3,101111,"",1011501021,3
"","","",1011501,"","","",0.7,"",1011501022,93
1,0,"",1011501,0,0,1,12,"",1011501023,32
1,0,"",1011501,13,0,1,13,"",1011501024,31
"","","",1011501,"","","",0.2,"",1011501025,93
"",0,"",1011501,se_sys_login_birthday_blow_candle,0,"",se_common,"",1011501026,23
"","","",1011501,"","","",1.2,"",1011501027,93
"",0,"",1011501,se_adv_tickle_02,0,"",se_adv_tickle_02,"",1011501028,23
1,0,"",1011501,4,0,1,4,"",1011501029,31
"","","",1011501,"","","",1,"",1011501030,93
"",0,"",1011501,se_sys_login_birthday_02,0,"",se_common,"",1011501031,23
0,1,"",1011501,blb_idle,"",0.3,101111,"",1011501032,3
"","","",1011501,"","","",1.05,"",1011501033,93
"",0,"",1011501,se_sys_login_birthday_cracker,0,"",se_common,"",1011501034,23
1,0,"",1011501,6,0,1,6,"",1011501035,31
1,0,"",1011501,blb_joy_02,blb_wish_02,0,101111,"",1011501036,3
"","","",1011501,"","","",2,"",1011501037,93
"",0,"",1011501,vo_adv_1011501_000,0,"",vo_adv_1011501,"",1011501038,21
"","","",1011501,870,"","",101111,"",1011501039,13
1,5,0,1011501,"와, 훌륭한 케이크!\n고마워요, 오빠!",1,0,101111,"",1011501040,11
"","","",1011501,"","","",0,"",1011501041,91
"",0,"",1011501,vo_adv_1011501_001,0,"",vo_adv_1011501,"",1011501042,21
1,6,0,1011501,"이렇게 가장 가까이에서\n축하받을 수 있는 건,\n동생의 특권이라는 거겠죠!",1,0,101111,"",1011501043,11
"","","",1011501,"","","",0,"",1011501044,91
"",0,"",1011501,vo_adv_1011501_002,0,"",vo_adv_1011501,"",1011501045,21
1,6,0,1011501,"앞으로 천 리 길도 한 스푼?\n부터 성장해버릴게요!",1,0,101111,"",1011501046,11
"","","",1011501,"","","",0,"",1011501047,91
"",0,"",1011501,vo_adv_1011501_003,0,"",vo_adv_1011501,"",1011501048,21
1,6,0,1011501,"오빠도,\n동생의 성장을 놓치지 않도록\n가장 가까이에서 지켜봐 주세요!",1,0,101111,"",1011501049,11
"","","",1011501,"","","",0,"",1011501050,91
1,0,"",1011501,9,0,1,9,"",1011501051,31
"","","",1011501,"","","",0,"",1011501052,131
"",0,"",1011501,1,0,"",0,"",1011501053,22
"","","",1011501,"","","","","",1011501054,111
"","","",1011501,"","","",0,"",1011501055,91
-220,850,1,1012501,101211,400,1.5,1,cmn_talk_def_N,1012501001,1
1,0,"",1012501,8,0,1,8,"",1012501002,31
1,0,"",1012501,7,0,1,7,"",1012501003,31
1,0,"",1012501,69,0,1,69,"",1012501004,31
1,0,"",1012501,3,0,1,3,"",1012501005,31
1,0,"",1012501,2,0,1,2,"",1012501006,31
1,0,"",1012501,1,0,1,1,"",1012501007,31
1,0,"",1012501,12,0,0,12,"",1012501008,31
"",1,"",1012501,blb_run_01,"",0.3,101211,"",1012501009,3
0,-220,"",1012501,90,1.3,"",101211,"",1012501010,2
"",0,"",1012501,bgm_M321_2C,0,"",bgm_M321,"",1012501011,25
0,1.25,"",1012501,0,1.25,0,0,"",1012501012,121
1,0,"",1012501,1,0,1,12,"",1012501013,32
"",0,"",1012501,se_sys_login_birthday_new_01,0,"",se_common,"",1012501014,23
"","","",1012501,"","","",1.3,"",1012501015,93
0,0,0.3,1012501,blb_stop,blb_idle,0.05,101211,"",1012501016,3
0,-220,"",1012501,80,0.25,"",101211,"",1012501017,2
"","","",1012501,"","","",1.4,"",1012501018,93
1,1.4,"",1012501,0,1.4,3,0,"",1012501019,121
"","","",1012501,"","","",1,"",1012501020,131
1,0,0.3,1012501,blb_blowout_02,blb_idle,0.3,101211,"",1012501021,3
"","","",1012501,"","","",0.7,"",1012501022,93
1,0,"",1012501,0,0,1,12,"",1012501023,32
1,0,"",1012501,13,0,1,13,"",1012501024,31
"","","",1012501,"","","",0.2,"",1012501025,93
"",0,"",1012501,se_sys_login_birthday_blow_candle,0,"",se_common,"",1012501026,23
"","","",1012501,"","","",1.2,"",1012501027,93
"",0,"",1012501,se_adv_tickle_02,0,"",se_adv_tickle_02,"",1012501028,23
1,0,"",1012501,4,0,1,4,"",1012501029,31
"","","",1012501,"","","",1,"",1012501030,93
"",0,"",1012501,se_sys_login_birthday_02,0,"",se_common,"",1012501031,23
0,1,"",1012501,blb_idle,"",0.3,101211,"",1012501032,3
"","","",1012501,"","","",1.05,"",1012501033,93
"",0,"",1012501,se_sys_login_birthday_cracker,0,"",se_common,"",1012501034,23
1,0,"",1012501,6,0,1,6,"",1012501035,31
1,0,"",1012501,blb_joy_03,blb_wish_03,0,101211,"",1012501036,3
"","","",1012501,"","","",2,"",1012501037,93
"",0,"",1012501,vo_adv_1012501_000,0,"",vo_adv_1012501,"",1012501038,21
"","","",1012501,870,"","",101211,"",1012501039,13
1,5,0,1012501,"예~이! 해피 버스데이, 나☆\n이렇게 잔뜩 축하받아서\n기쁘다, 에헤헤♪",1,0,101211,"",1012501040,11
"","","",1012501,"","","",0,"",1012501041,91
"",0,"",1012501,vo_adv_1012501_001,0,"",vo_adv_1012501,"",1012501042,21
1,6,0,1012501,"이 훌륭하고 예쁜 케이크,\n네가 만든 거지?\n프로 과자 가게 주인이 만든 것 같아!\n정말 굉장하네!",1,0,101211,"",1012501043,11
"","","",1012501,"","","",0,"",1012501044,91
"",0,"",1012501,vo_adv_1012501_002,0,"",vo_adv_1012501,"",1012501045,21
1,5,0,1012501,"어? 케이크 말고도 선물이?\n이건……\n『뭐든지 들어주는 티켓』?\n정말로 뭐든지 돼?",1,0,101211,"",1012501046,11
"","","",1012501,"","","",0,"",1012501047,91
"",0,"",1012501,vo_adv_1012501_003,0,"",vo_adv_1012501,"",1012501048,21
1,5,0,1012501,"오늘은 하루 종일 시오리도 불러서\n같이 놀고 싶은데……\n……그래도 돼!? 정말로?\n신난다☆",1,0,101211,"",1012501049,11
"","","",1012501,"","","",0,"",1012501050,91
"",0,"",1012501,vo_adv_1012501_004,0,"",vo_adv_1012501,"",1012501051,21
1,6,0,1012501,"모처럼 있는 특별한 날이니까\n소중한 사람과 즐겁게 보내고 싶었거든☆\n그럼 바로 시오리도 불러올게!\n행복한 하루로 만들자♪",1,0,101211,"",1012501052,11
"","","",1012501,"","","",0,"",1012501053,91
1,0,"",1012501,9,0,1,9,"",1012501054,31
"","","",1012501,"","","",0,"",1012501055,131
"",0,"",1012501,1,0,"",0,"",1012501056,22
"","","",1012501,"","","","","",1012501057,111
"","","",1012501,"","","",0,"",1012501058,91
-220,850,1,1013501,101311,400,1.5,1,cmn_talk_def_N,1013501001,1
1,0,"",1013501,8,0,1,8,"",1013501002,31
1,0,"",1013501,7,0,1,7,"",1013501003,31
1,0,"",1013501,45,0,1,45,"",1013501004,31
1,0,"",1013501,3,0,1,3,"",1013501005,31
1,0,"",1013501,2,0,1,2,"",1013501006,31
1,0,"",1013501,1,0,1,1,"",1013501007,31
1,0,"",1013501,12,0,0,12,"",1013501008,31
"",1,"",1013501,blb_run_01,"",0.3,101311,"",1013501009,3
0,-220,"",1013501,90,1.3,"",101311,"",1013501010,2
"",0,"",1013501,bgm_M321_2C,0,"",bgm_M321,"",1013501011,25
0,1.25,"",1013501,0,1.25,0,0,"",1013501012,121
1,0,"",1013501,1,0,1,12,"",1013501013,32
"",0,"",1013501,se_sys_login_birthday_new_01,0,"",se_common,"",1013501014,23
"","","",1013501,"","","",1.3,"",1013501015,93
0,0,0.3,1013501,blb_stop,blb_idle,0.05,101311,"",1013501016,3
0,-220,"",1013501,80,0.25,"",101311,"",1013501017,2
"","","",1013501,"","","",1.4,"",1013501018,93
1,1.4,"",1013501,0,1.4,3,0,"",1013501019,121
"","","",1013501,"","","",1,"",1013501020,131
1,0,0.3,1013501,blb_blowout_02,blb_idle,0.3,101311,"",1013501021,3
"","","",1013501,"","","",0.7,"",1013501022,93
1,0,"",1013501,0,0,1,12,"",1013501023,32
1,0,"",1013501,13,0,1,13,"",1013501024,31
"","","",1013501,"","","",0.2,"",1013501025,93
"",0,"",1013501,se_sys_login_birthday_blow_candle,0,"",se_common,"",1013501026,23
"","","",1013501,"","","",1.2,"",1013501027,93
"",0,"",1013501,se_adv_tickle_02,0,"",se_adv_tickle_02,"",1013501028,23
1,0,"",1013501,4,0,1,4,"",1013501029,31
"","","",1013501,"","","",1,"",1013501030,93
"",0,"",1013501,se_sys_login_birthday_02,0,"",se_common,"",1013501031,23
0,1,"",1013501,blb_idle,"",0.3,101311,"",1013501032,3
"","","",1013501,"","","",1.05,"",1013501033,93
"",0,"",1013501,se_sys_login_birthday_cracker,0,"",se_common,"",1013501034,23
1,0,"",1013501,6,0,1,6,"",1013501035,31
1,0,"",1013501,blb_joy_03,blb_wish_03,0,101311,"",1013501036,3
"","","",1013501,"","","",2,"",1013501037,93
"",0,"",1013501,vo_adv_1013501_000,0,"",vo_adv_1013501,"",1013501038,21
"","","",1013501,870,"","",101311,"",1013501039,13
1,6,0,1013501,"크~으, 서프라이즈\n생일 파티라니\n너도 꽤 하잖아!",1,0,101311,"",1013501040,11
"","","",1013501,"","","",0,"",1013501041,91
"",0,"",1013501,vo_adv_1013501_001,0,"",vo_adv_1013501,"",1013501042,21
1,7,0,1013501,"어? 아니, 부부부부끄러운 거 아니거든!\n서프라이즈에 심쿵해 버렸다든가\n기뻐서 실실대는 게 멈추지 않는다든가\n그런 거 아니…… 크, 크으윽……",1,0,101311,"",1013501043,11
"","","",1013501,"","","",0,"",1013501044,91
"",0,"",1013501,vo_adv_1013501_002,0,"",vo_adv_1013501,"",1013501045,21
1,6,0,1013501,"하지~만! 이런 일도 있겠다 싶어\n기본 시추에이션은 미연시로 예습해뒀지!\n세젤귀 마법 소녀에게는 당해낼 재간이 없다~!\n지금부터는 나나카의 턴!",1,0,101311,"",1013501046,11
